timestamp,temp,batt_mV,soundDroop_mV,boltDroop_mV,faults,Time Elapsed (hours),soundDroopMag_mV,boltDroopMag_mV,fault_brownout,fault_bolt,fault_sound,fault_sound_brownout,fault_bolt_brownout
946686755,20,3223,2723,1648,0,0.0,500,1575,False,False,False,False,False
946688558,20,2984,2498,1577,0,0.5008333333333334,486,1407,False,False,False,False,False
946690362,20,2947,2458,1529,0,1.0019444444444445,489,1418,False,False,False,False,False
946692166,20,2939,2440,1555,0,1.5030555555555556,499,1384,False,False,False,False,False
946693970,20,2936,2441,1162,0,2.004166666666667,495,1774,False,False,False,False,False
946695775,20,2943,2422,1472,0,2.5055555555555555,521,1471,False,False,False,False,False
946697579,20,2934,2367,1208,0,3.006666666666667,567,1726,False,False,False,False,False
946699383,20,2936,2431,1569,0,3.5077777777777777,505,1367,False,False,False,False,False
946701187,20,2929,2440,1461,0,4.0088888888888885,489,1468,False,False,False,False,False
946702991,20,2928,2440,1522,0,4.51,488,1406,False,False,False,False,False
946704795,20,2929,2300,1187,0,5.011111111111111,629,1742,False,False,False,False,False
946706600,20,2939,2422,1502,0,5.5125,517,1437,False,False,False,False,False
946708404,20,2930,2431,1192,0,6.0136111111111115,499,1738,False,False,False,False,False
946710208,20,2930,2436,1552,0,6.514722222222222,494,1378,False,False,False,False,False
946712012,20,2930,2444,1317,0,7.015833333333333,486,1613,False,False,False,False,False
946713816,20,2939,2440,1599,0,7.516944444444444,499,1340,False,False,False,False,False
946715620,20,2921,2315,1345,0,8.018055555555556,606,1576,False,False,False,False,False
946717425,20,2934,2375,1551,0,8.519444444444444,559,1383,False,False,False,False,False
946719229,20,2926,2300,1372,0,9.020555555555555,626,1554,False,False,False,False,False
946721033,20,2929,2414,1595,0,9.521666666666667,515,1334,False,False,False,False,False
946722837,20,2935,2325,1254,0,10.022777777777778,610,1681,False,False,False,False,False
946724641,20,2937,2414,1494,0,10.523888888888889,523,1443,False,False,False,False,False
946726445,20,2941,2329,1319,0,11.025,612,1622,False,False,False,False,False
946728250,20,2924,2320,1524,0,11.526388888888889,604,1400,False,False,False,False,False
946730054,20,2937,2338,1368,0,12.0275,599,1569,False,False,False,False,False
946731858,20,2933,2425,1567,0,12.528611111111111,508,1366,False,False,False,False,False
946733662,20,2933,2334,1395,0,13.029722222222222,599,1538,False,False,False,False,False
946735466,20,2929,2440,1594,0,13.530833333333334,489,1335,False,False,False,False,False
946737270,20,2929,2371,1378,0,14.031944444444445,558,1551,False,False,False,False,False
946739074,20,2932,2435,1588,0,14.533055555555556,497,1344,False,False,False,False,False
946740878,20,2935,2377,1455,0,15.034166666666666,558,1480,False,False,False,False,False
946742683,20,2933,2411,1625,0,15.535555555555556,522,1308,False,False,False,False,False
946744487,20,2939,2415,1532,0,16.036666666666665,524,1407,False,False,False,False,False
946746291,20,2935,2419,1606,0,16.537777777777777,516,1329,False,False,False,False,False
946748095,20,2927,2344,1436,0,17.038888888888888,583,1491,False,False,False,False,False
946749899,20,2933,2429,1684,0,17.54,504,1249,False,False,False,False,False
946751703,20,2932,2405,1536,0,18.04111111111111,527,1396,False,False,False,False,False
946753507,20,2930,2400,1643,0,18.54222222222222,530,1287,False,False,False,False,False
946755311,20,2928,2397,1535,0,19.043333333333333,531,1393,False,False,False,False,False
946757115,20,2935,2413,1582,0,19.544444444444444,522,1353,False,False,False,False,False
946758919,20,2936,2408,1585,0,20.045555555555556,528,1351,False,False,False,False,False
946760723,20,2923,2422,1551,0,20.546666666666667,501,1372,False,False,False,False,False
946762527,20,2925,2421,1519,0,21.047777777777778,504,1406,False,False,False,False,False
946764331,20,2929,2427,1618,0,21.54888888888889,502,1311,False,False,False,False,False
946766135,20,2928,2420,1530,0,22.05,508,1398,False,False,False,False,False
946767939,20,2933,2422,1627,0,22.551111111111112,511,1306,False,False,False,False,False
946769743,20,2932,2414,1590,0,23.052222222222223,518,1342,False,False,False,False,False
946771547,20,2926,2421,1565,0,23.553333333333335,505,1361,False,False,False,False,False
946773351,20,2929,2415,1457,0,24.054444444444446,514,1472,False,False,False,False,False
946775155,20,2925,2418,1688,0,24.555555555555557,507,1237,False,False,False,False,False
946776959,20,2934,2412,1540,0,25.05666666666667,522,1394,False,False,False,False,False
946778763,20,2928,2414,1634,0,25.557777777777776,514,1294,False,False,False,False,False
946780567,20,2932,2418,1612,0,26.058888888888887,514,1320,False,False,False,False,False
946782371,20,2925,2422,1607,0,26.56,503,1318,False,False,False,False,False
946784175,20,2922,2420,1577,0,27.06111111111111,502,1345,False,False,False,False,False
946785979,20,2928,2422,1562,0,27.56222222222222,506,1366,False,False,False,False,False
946787783,20,2928,2416,1534,0,28.063333333333333,512,1394,False,False,False,False,False
946789587,20,2928,2421,1606,0,28.564444444444444,507,1322,False,False,False,False,False
946791391,20,2924,2418,1559,0,29.065555555555555,506,1365,False,False,False,False,False
946793195,20,2926,2416,1610,0,29.566666666666666,510,1316,False,False,False,False,False
946794999,20,2929,2418,1511,0,30.067777777777778,511,1418,False,False,False,False,False
946796803,20,2923,2418,1609,0,30.56888888888889,505,1314,False,False,False,False,False
946798607,20,2923,2415,1595,0,31.07,508,1328,False,False,False,False,False
946800411,20,2909,2413,1652,0,31.57111111111111,496,1257,False,False,False,False,False
946802215,20,2913,2404,1528,0,32.07222222222222,509,1385,False,False,False,False,False
946804019,20,2917,2405,1598,0,32.57333333333333,512,1319,False,False,False,False,False
946805823,20,2917,2407,1518,0,33.074444444444445,510,1399,False,False,False,False,False
946807627,20,2919,2405,1581,0,33.57555555555555,514,1338,False,False,False,False,False
946809431,20,2907,2397,1428,0,34.07666666666667,510,1479,False,False,False,False,False
946811235,20,2911,2396,1573,0,34.577777777777776,515,1338,False,False,False,False,False
946813039,20,2905,2392,1572,0,35.07888888888889,513,1333,False,False,False,False,False
946814843,20,2903,2392,1580,0,35.58,511,1323,False,False,False,False,False
946816647,20,2909,2389,1564,0,36.08111111111111,520,1345,False,False,False,False,False
946818451,20,2911,2387,1580,0,36.58222222222222,524,1331,False,False,False,False,False
946820255,20,2907,2384,1499,0,37.083333333333336,523,1408,False,False,False,False,False
946822059,20,2898,2382,1545,0,37.58444444444444,516,1353,False,False,False,False,False
946823863,20,2891,2375,1514,0,38.08555555555556,516,1377,False,False,False,False,False
946825667,20,2899,2377,1573,0,38.586666666666666,522,1326,False,False,False,False,False
946827471,20,2900,2372,1572,0,39.08777777777778,528,1328,False,False,False,False,False
946829275,20,2889,2371,1548,0,39.58888888888889,518,1341,False,False,False,False,False
946831079,20,2895,2365,1445,0,40.09,530,1450,False,False,False,False,False
946832883,20,2885,2365,1631,0,40.59111111111111,520,1254,False,False,False,False,False
946834687,20,2888,2359,1523,0,41.09222222222222,529,1365,False,False,False,False,False
946836491,20,2889,2353,1593,0,41.593333333333334,536,1296,False,False,False,False,False
946838295,20,2885,2354,1509,0,42.09444444444444,531,1376,False,False,False,False,False
946840099,20,2881,2351,1528,0,42.595555555555556,530,1353,False,False,False,False,False
946841903,20,2876,2346,1453,0,43.096666666666664,530,1423,False,False,False,False,False
946843707,20,2867,2340,1597,0,43.59777777777778,527,1270,False,False,False,False,False
946845512,20,2868,2329,1483,0,44.09916666666667,539,1385,False,False,False,False,False
946847316,20,2866,2332,1548,0,44.60027777777778,534,1318,False,False,False,False,False
946849120,20,2865,2321,1481,0,45.10138888888889,544,1384,False,False,False,False,False
946850924,20,2862,2316,1540,0,45.6025,546,1322,False,False,False,False,False
946852728,20,2861,2310,1421,0,46.103611111111114,551,1440,False,False,False,False,False
946854532,20,2858,2303,1498,0,46.60472222222222,555,1360,False,False,False,False,False
946856336,20,2851,2298,1415,0,47.10583333333334,553,1436,False,False,False,False,False
946858140,20,2848,2290,1536,0,47.606944444444444,558,1312,False,False,False,False,False
946859945,20,2846,2285,1427,0,48.108333333333334,561,1419,False,False,False,False,False
946861749,20,2841,2275,1444,0,48.60944444444444,566,1397,False,False,False,False,False
946863553,20,2836,2267,1526,0,49.11055555555556,569,1310,False,False,False,False,False
946865357,20,2832,2258,1522,0,49.611666666666665,574,1310,False,False,False,False,False
946867161,20,2827,2247,1426,0,50.11277777777778,580,1401,False,False,False,False,False
946868965,20,2818,2233,1460,0,50.61388888888889,585,1358,False,False,False,False,False
946870770,20,2821,2216,1347,0,51.11527777777778,605,1474,False,False,False,False,False
946872574,20,2806,2208,1447,0,51.61638888888889,598,1359,False,False,False,False,False
946874378,20,2802,2192,1347,0,52.1175,610,1455,False,False,False,False,False
946876182,20,2795,2185,1405,0,52.618611111111115,610,1390,False,False,False,False,False
946877987,20,2789,2172,1297,0,53.12,617,1492,False,False,False,False,False
946879791,20,2784,2161,1424,0,53.62111111111111,623,1360,False,False,False,False,False
946881595,20,2780,2147,1299,0,54.12222222222222,633,1481,False,False,False,False,False
946883400,20,2769,2133,1367,0,54.62361111111111,636,1402,False,False,False,False,False
946885204,20,2767,2116,1238,0,55.124722222222225,651,1529,False,False,False,False,False
946887008,20,2758,2107,1381,0,55.62583333333333,651,1377,False,False,False,False,False
946888813,20,2755,2092,1262,0,56.12722222222222,663,1493,False,False,False,False,False
946890617,20,2744,2064,1372,0,56.62833333333333,680,1372,False,False,False,False,False
946892421,20,2744,2061,1181,0,57.129444444444445,683,1563,False,False,False,False,False
946894226,20,2741,2035,1317,0,57.630833333333335,706,1424,False,False,False,False,False
946896030,20,2725,2018,1135,0,58.13194444444444,707,1590,False,False,False,False,False
946897835,20,2710,1966,1233,0,58.63333333333333,744,1477,False,False,False,False,False
946899639,20,2707,1929,1098,0,59.13444444444445,778,1609,False,False,False,False,False
946901444,20,2696,1894,1195,0,59.63583333333333,802,1501,False,False,False,False,False
946903248,20,2681,1837,1072,0,60.136944444444445,844,1609,False,False,False,False,False
946905053,20,2675,1579,1148,0,60.638333333333335,1096,1527,False,False,False,False,False
946906857,20,2659,1438,1024,0,61.13944444444444,1221,1635,False,False,False,False,False
946908662,20,2647,1013,1027,0,61.64083333333333,1634,1620,False,False,False,False,False
946910467,20,2631,1031,1012,0,62.14222222222222,1600,1619,False,False,False,False,False
946912272,20,2615,1008,999,4,62.64361111111111,1607,1616,False,False,True,False,False
946914076,20,2600,1008,984,4,63.14472222222222,1592,1616,False,False,True,False,False
946915881,20,2577,1014,968,4,63.64611111111111,1563,1609,False,False,True,False,False
946917686,20,2557,1335,937,4,64.1475,1222,1620,False,False,True,False,False
946919144,20,2533,728,762,6,64.5525,1805,1771,False,True,True,False,False
946920079,20,2531,722,759,6,64.81222222222222,1809,1772,False,True,True,False,False
946921011,20,2535,717,745,4,65.07111111111111,1818,1790,False,False,True,False,False
946921949,20,2524,711,741,4,65.33166666666666,1813,1783,False,False,True,False,False
946922880,20,2522,711,748,6,65.59027777777777,1811,1774,False,True,True,False,False
946923814,20,2523,706,737,6,65.84972222222223,1817,1786,False,True,True,False,False
946924738,20,2520,699,734,4,66.10638888888889,1821,1786,False,False,True,False,False
946925653,20,2535,704,739,4,66.36055555555555,1831,1796,False,False,True,False,False
946926569,20,2542,711,726,6,66.615,1831,1816,False,True,True,False,False
946927495,20,2528,705,735,6,66.87222222222222,1823,1793,False,True,True,False,False
946928402,20,2544,701,731,4,67.12416666666667,1843,1813,False,False,True,False,False
946929327,20,2538,704,734,4,67.38111111111111,1834,1804,False,False,True,False,False
946930245,20,2544,698,727,6,67.6361111111111,1846,1817,False,True,True,False,False
946931163,20,2542,706,736,6,67.89111111111112,1836,1806,False,True,True,False,False
946932092,20,2535,704,722,4,68.14916666666667,1831,1813,False,False,True,False,False
946933012,20,2530,701,734,4,68.40472222222222,1829,1796,False,False,True,False,False
946933932,20,2533,691,730,6,68.66027777777778,1842,1803,False,True,True,False,False
946934843,20,2538,699,736,6,68.91333333333333,1839,1802,False,True,True,False,False
946935755,20,2548,694,730,4,69.16666666666667,1854,1818,False,False,True,False,False
946936669,20,2539,699,734,4,69.42055555555555,1840,1805,False,False,True,False,False
946937589,20,2545,695,729,6,69.67611111111111,1850,1816,False,True,True,False,False
946938506,20,2538,691,716,6,69.93083333333334,1847,1822,False,True,True,False,False
946939426,20,2534,693,721,4,70.18638888888889,1841,1813,False,False,True,False,False
946940342,20,2535,683,729,4,70.44083333333333,1852,1806,False,False,True,False,False
946941261,20,2536,690,720,4,70.69611111111111,1846,1816,False,False,True,False,False
946942181,20,2531,699,734,4,70.95166666666667,1832,1797,False,False,True,False,False
946943093,20,2535,689,729,4,71.205,1846,1806,False,False,True,False,False
946944001,20,2533,689,720,6,71.45722222222223,1844,1813,False,True,True,False,False
946944920,20,2530,695,731,4,71.7125,1835,1799,False,False,True,False,False
946945828,20,2548,696,725,6,71.96472222222222,1852,1823,False,True,True,False,False
946946742,20,2544,692,726,4,72.21861111111112,1852,1818,False,False,True,False,False
946947655,20,2536,692,720,6,72.47222222222223,1844,1816,False,True,True,False,False
946948581,20,2537,690,728,4,72.72944444444444,1847,1809,False,False,True,False,False
946949488,20,2541,695,712,6,72.98138888888889,1846,1829,False,True,True,False,False
946950400,20,2545,694,719,4,73.23472222222222,1851,1826,False,False,True,False,False
946951314,20,2544,693,718,6,73.48861111111111,1851,1826,False,True,True,False,False
946952227,20,2545,686,728,4,73.74222222222222,1859,1817,False,False,True,False,False
946953137,20,2544,692,713,6,73.995,1852,1831,False,True,True,False,False
946954047,20,2545,691,724,4,74.24777777777778,1854,1821,False,False,True,False,False
946954955,20,2563,692,712,6,74.5,1871,1851,False,True,True,False,False
