subfolder,device,temp_mode_C,temp_group_C,time_at_low_batt_hours,batt_mV__value,batt_mV__d1_per_hour,batt_mV__d2_per_hour2,batt_mV__noise_std,batt_mV__spearman_pre_low,soundDroop_mV__value,soundDroop_mV__d1_per_hour,soundDroop_mV__d2_per_hour2,soundDroop_mV__noise_std,soundDroop_mV__spearman_pre_low,boltDroop_mV__value,boltDroop_mV__d1_per_hour,boltDroop_mV__d2_per_hour2,boltDroop_mV__noise_std,boltDroop_mV__spearman_pre_low,soundDroopMag_mV__value,soundDroopMag_mV__d1_per_hour,soundDroopMag_mV__d2_per_hour2,soundDroopMag_mV__noise_std,soundDroopMag_mV__spearman_pre_low,boltDroopMag_mV__value,boltDroopMag_mV__d1_per_hour,boltDroopMag_mV__d2_per_hour2,boltDroopMag_mV__noise_std,boltDroopMag_mV__spearman_pre_low
amazon-20c,BE-3,20.0,20,50.10666666666667,2745.0,-15.96452328159603,11.958979211305875,16.437885558448603,-0.91283393771968,2148.0,-39.91130820399121,-10.955411151930782,40.44699226980258,-0.9935690720827803,1297.0,-0.9977827050965971,-17.670409438162338,83.53393542355668,-0.7984844283411074,597.0,23.946784922395068,22.914390363235977,24.79466697102588,0.9330199502535976,1448.0,-14.966740576499205,29.62938864946777,69.8467710676122,0.5733773310996816
duracell-20c,BE-1,20.0,20,53.617222222222225,2649.0,-33.92185063626084,-4.975093438473571,24.028044838802643,-0.9526954193994256,2027.0,-54.864509681689924,-10.945205564642144,58.272407444585255,-0.8783426387985421,1314.0,3.8949459795408075,-55.721046510908174,70.88968146899455,-0.5199059667249799,622.0,20.942659045429195,5.970112126168921,34.97520987960542,0.6215555381743942,1335.0,-37.81679661580165,50.74595307243482,51.79078792879786,0.013423937784598045
enegitech-20c,BE-4,20.0,20,50.60055555555556,2608.0,-36.91796008869187,4.972610031615073,26.920138884318938,-0.9310713738893925,1662.0,-178.60310421286135,102.58538041915,127.29124567105859,-0.9476934680496739,1159.0,-69.84478935698485,-23.89341778817112,63.881267414873754,-0.8834309690948126,946.0,141.68514412416948,-97.6127703875348,101.28944180124681,0.923838245180827,1449.0,32.92682926829275,28.866027819786645,37.71645015434112,0.8690481914084108
energizer-20c,BE-2,20.0,20,48.111666666666665,2717.0,-14.959831872737595,3.9800747507796945,17.119031061651707,-0.929067546910442,2037.0,-59.8459609493807,2.4158453015843406e-13,44.195761178222156,-0.7165600375647102,1051.0,-86.90301075964362,84.57658845405417,71.68923865389777,-0.23398337856236662,680.0,44.886129076642874,3.9800747507793375,27.4560873886626,0.4187179945295649,1666.0,71.94317888690557,-80.5965137032747,60.68654828590223,-0.14164685938000016
level-20c,BE-1,20.0,20,56.62833333333333,2744.0,-10.975609756097583,10.954308026915703,12.64588341504613,-0.9301353148633364,2064.0,-30.931263858093644,13.953980954882553,33.83513449848563,-0.7275213312388744,1372.0,-80.82039911307766,-46.09022135517381,86.326385873377,-0.18235465665212064,680.0,19.95565410199572,-2.9996729279668486,21.82210076121575,0.513420351886248,1372.0,69.84478935698007,57.04452938208974,81.89490527623853,-0.2456109798105605
level-20c,BE-2,20.0,20,51.61888888888889,2775.0,-2.996388680165637,-0.9950186876949587,15.781673691018831,-0.8843607102902658,2033.0,-32.910524543619886,-5.9701121261684165,36.851051545376556,-0.9526610460929693,1245.0,22.1430387032442,-229.8493168574749,59.01781121675326,-0.39615897629058716,742.0,29.914135863454135,4.975093438473007,21.92007746150472,0.8912032543619154,1530.0,-25.139427383410066,228.85429816977967,62.26998490772391,0.07711061936183919
level-20c,BE-4,20.0,20,56.60777777777778,2733.0,-19.955654101995606,3.9822813063847615,14.951622668063935,-0.919480301485019,2169.0,-32.92682926829275,-7.964562612769836,36.49433839232981,-0.9457037934865857,1444.0,-118.73614190687249,-38.82724273725313,42.09125169661452,-0.6552448307877579,564.0,12.97117516629703,11.946843919154821,22.168188275738085,0.9098518864526944,1289.0,98.78048780487688,42.80952404363789,32.75387498496342,0.5912267593792034
level-60c,BE-7,59.0,59,68.62555555555555,2770.0,0.0,0.9980562595754883,8.295560651975986,-0.9430102524063821,2384.0,-8.985024958402391,-9.95956833339583,16.30450044294144,-0.9658431718406578,1976.0,246.5890183028289,-24.881793935239404,79.81662657335889,-0.9525969077934576,386.0,8.985024958402676,10.957624592970578,8.827138117585946,0.9133305307139329,794.0,-246.589018302829,25.879850194814217,76.05422340645642,0.9032066713689898
tenergy-20c,BE-7,20.0,20,56.10888888888889,2703.0,-13.968957871396924,-12.942414245750754,22.10642163605454,-0.9232385120987757,2129.0,-43.90243902439033,-6.968992286174007,41.639365205222305,-0.9881737676685729,1171.0,-49.88913525498765,-26.88039881809847,69.16026935418093,-0.9695870783499361,574.0,29.933481152993295,-5.973421959577195,20.05502634335475,0.9469170293879654,1532.0,35.920177383590726,13.937984572347489,51.39880090716005,0.9567123259490103
