timestamp,temp,batt_mV,soundDroop_mV,boltDroop_mV,faults,Time Elapsed (hours),soundDroopMag_mV,boltDroopMag_mV,fault_brownout,fault_bolt,fault_sound,fault_sound_brownout,fault_bolt_brownout
946685786,51,3246,3151,2732,0,0.0,95,514,False,False,False,False,False
946687588,56,3094,3002,2513,0,0.5005555555555555,92,581,False,False,False,False,False
946689392,57,3066,2977,2453,0,1.0016666666666667,89,613,False,False,False,False,False
946691195,58,3058,2962,2407,0,1.5025,96,651,False,False,False,False,False
946692998,58,3058,2964,2481,0,2.0033333333333334,94,577,False,False,False,False,False
946694801,58,3059,2963,2446,0,2.504166666666667,96,613,False,False,False,False,False
946696604,58,3052,2963,2499,0,3.005,89,553,False,False,False,False,False
946698408,58,3054,2961,2485,0,3.506111111111111,93,569,False,False,False,False,False
946700211,58,3050,2955,2494,0,4.006944444444445,95,556,False,False,False,False,False
946702014,58,3048,2955,2476,0,4.507777777777778,93,572,False,False,False,False,False
946703817,58,3049,2955,2477,0,5.008611111111111,94,572,False,False,False,False,False
946705620,58,3045,2965,2477,0,5.509444444444444,80,568,False,False,False,False,False
946707423,58,3046,2956,2488,0,6.010277777777778,90,558,False,False,False,False,False
946709227,58,3053,2955,2456,0,6.511388888888889,98,597,False,False,False,False,False
946711030,58,3048,2955,2492,0,7.012222222222222,93,556,False,False,False,False,False
946712833,58,3051,2951,2458,0,7.513055555555556,100,593,False,False,False,False,False
946714636,58,3059,2955,2500,0,8.01388888888889,104,559,False,False,False,False,False
946716439,58,3049,2959,2472,0,8.514722222222222,90,577,False,False,False,False,False
946718243,58,3043,2955,2492,0,9.015833333333333,88,551,False,False,False,False,False
946720046,58,3045,2957,2471,0,9.516666666666667,88,574,False,False,False,False,False
946721849,58,3052,2959,2504,0,10.0175,93,548,False,False,False,False,False
946723652,58,3052,2964,2470,0,10.518333333333333,88,582,False,False,False,False,False
946725455,58,3048,2959,2500,0,11.019166666666667,89,548,False,False,False,False,False
946727259,58,3062,2955,2458,0,11.520277777777778,107,604,False,False,False,False,False
946729062,58,3048,2958,2502,0,12.02111111111111,90,546,False,False,False,False,False
946730865,58,3055,2962,2477,0,12.521944444444445,93,578,False,False,False,False,False
946732668,58,3048,2964,2505,0,13.022777777777778,84,543,False,False,False,False,False
946734471,58,3051,2956,2482,0,13.52361111111111,95,569,False,False,False,False,False
946736274,58,3052,2959,2502,0,14.024444444444445,93,550,False,False,False,False,False
946738078,58,3052,2961,2484,0,14.525555555555556,91,568,False,False,False,False,False
946739881,58,3045,2955,2491,0,15.026388888888889,90,554,False,False,False,False,False
946741684,58,3053,2956,2463,0,15.527222222222223,97,590,False,False,False,False,False
946743487,58,3054,2958,2488,0,16.028055555555557,96,566,False,False,False,False,False
946745290,58,3058,2961,2469,0,16.52888888888889,97,589,False,False,False,False,False
946747093,58,3050,2955,2504,0,17.029722222222222,95,546,False,False,False,False,False
946748897,58,3052,2961,2494,0,17.530833333333334,91,558,False,False,False,False,False
946750700,58,3052,2955,2501,0,18.031666666666666,97,551,False,False,False,False,False
946752503,58,3046,2965,2463,0,18.5325,81,583,False,False,False,False,False
946754306,58,3049,2955,2487,0,19.033333333333335,94,562,False,False,False,False,False
946756109,58,3051,2961,2473,0,19.534166666666668,90,578,False,False,False,False,False
946757913,58,3059,2959,2478,0,20.03527777777778,100,581,False,False,False,False,False
946759716,58,3054,2955,2450,0,20.53611111111111,99,604,False,False,False,False,False
946761519,58,3059,2962,2491,0,21.036944444444444,97,568,False,False,False,False,False
946763322,58,3052,2958,2483,0,21.537777777777777,94,569,False,False,False,False,False
946765125,58,3051,2956,2490,0,22.038611111111113,95,561,False,False,False,False,False
946766928,58,3056,2957,2480,0,22.539444444444445,99,576,False,False,False,False,False
946768732,58,3051,2951,2476,0,23.040555555555557,100,575,False,False,False,False,False
946770535,58,3057,2959,2473,0,23.54138888888889,98,584,False,False,False,False,False
946772338,58,3054,2953,2480,0,24.04222222222222,101,574,False,False,False,False,False
946774141,58,3055,2959,2520,0,24.543055555555554,96,535,False,False,False,False,False
946775945,58,3051,2955,2463,0,25.044166666666666,96,588,False,False,False,False,False
946777748,58,3054,2951,2463,0,25.545,103,591,False,False,False,False,False
946779551,58,3040,2957,2494,0,26.045833333333334,83,546,False,False,False,False,False
946781354,58,3046,2952,2446,0,26.546666666666667,94,600,False,False,False,False,False
946783157,58,3046,2946,2465,0,27.0475,100,581,False,False,False,False,False
946784961,58,3049,2949,2454,0,27.54861111111111,100,595,False,False,False,False,False
946786764,58,3045,2948,2463,0,28.049444444444443,97,582,False,False,False,False,False
946788567,58,3043,2947,2440,0,28.55027777777778,96,603,False,False,False,False,False
946790370,58,3042,2946,2450,0,29.051111111111112,96,592,False,False,False,False,False
946792173,58,3043,2946,2455,0,29.551944444444445,97,588,False,False,False,False,False
946793977,58,3037,2947,2455,0,30.053055555555556,90,582,False,False,False,False,False
946795780,58,3042,2946,2466,0,30.55388888888889,96,576,False,False,False,False,False
946797583,58,3038,2943,2448,0,31.05472222222222,95,590,False,False,False,False,False
946799386,58,3035,2938,2425,0,31.555555555555557,97,610,False,False,False,False,False
946801189,58,3035,2938,2446,0,32.05638888888889,97,589,False,False,False,False,False
946802993,58,3033,2946,2425,0,32.5575,87,608,False,False,False,False,False
946804796,58,3031,2939,2440,0,33.05833333333333,92,591,False,False,False,False,False
946806599,58,3033,2939,2414,0,33.55916666666667,94,619,False,False,False,False,False
946808402,58,3039,2936,2428,0,34.06,103,611,False,False,False,False,False
946810205,58,3029,2933,2426,0,34.560833333333335,96,603,False,False,False,False,False
946812009,58,3023,2929,2399,0,35.06194444444444,94,624,False,False,False,False,False
946813812,58,3034,2933,2414,0,35.562777777777775,101,620,False,False,False,False,False
946815615,58,3025,2925,2389,0,36.06361111111111,100,636,False,False,False,False,False
946817418,58,3029,2926,2385,0,36.56444444444445,103,644,False,False,False,False,False
946819221,58,3021,2921,2383,0,37.06527777777778,100,638,False,False,False,False,False
946821025,58,3026,2921,2338,0,37.56638888888889,105,688,False,False,False,False,False
946822828,58,3013,2921,2389,0,38.06722222222222,92,624,False,False,False,False,False
946824631,58,3022,2912,2387,0,38.56805555555555,110,635,False,False,False,False,False
946826434,58,3013,2915,2372,0,39.068888888888885,98,641,False,False,False,False,False
946828237,58,3012,2904,2329,0,39.569722222222225,108,683,False,False,False,False,False
946830040,58,3013,2904,2309,0,40.07055555555556,109,704,False,False,False,False,False
946831844,58,3005,2904,2347,0,40.571666666666665,101,658,False,False,False,False,False
946833647,58,2999,2904,2303,0,41.0725,95,696,False,False,False,False,False
946835450,58,2999,2899,2296,0,41.57333333333333,100,703,False,False,False,False,False
946837253,58,2997,2897,2252,0,42.07416666666666,100,745,False,False,False,False,False
946839056,58,2988,2891,2258,0,42.575,97,730,False,False,False,False,False
946840860,58,2983,2878,2234,0,43.07611111111111,105,749,False,False,False,False,False
946842663,58,2975,2892,2206,0,43.57694444444444,83,769,False,False,False,False,False
946844466,58,2979,2878,2284,0,44.077777777777776,101,695,False,False,False,False,False
946846269,58,2978,2876,2100,0,44.57861111111111,102,878,False,False,False,False,False
946848073,58,2969,2874,2222,0,45.07972222222222,95,747,False,False,False,False,False
946849876,58,2963,2858,2230,0,45.580555555555556,105,733,False,False,False,False,False
946851679,58,2955,2852,2212,0,46.08138888888889,103,743,False,False,False,False,False
946853482,58,2951,2852,2277,0,46.58222222222222,99,674,False,False,False,False,False
