#time,current,voltage,power,charge,energy
0.0,0.000843097,2.80559,0.00236484,0,0
0.1,0.000822899,2.80591,0.00230867,8.22898e-05,0.000230867
0.2,0.000929351,2.8044,0.00260225,0.000175225,0.000491092
0.3,0.000830334,2.80572,0.0023293,0.000258258,0.000724022
0.4,0.000822318,2.80589,0.00230703,0.00034049,0.000954725
0.5,0.000834025,2.80576,0.0023397,0.000423892,0.0011887
0.6,0.000819827,2.80588,0.00230004,0.000505875,0.0014187
0.7,0.000822545,2.80586,0.00230764,0.00058813,0.00164946
0.8,0.000831278,2.80575,0.00233196,0.000671257,0.00188266
0.9,0.000925459,2.80464,0.00259164,0.000763803,0.00214182
1.0,0.000829232,2.80539,0.00232594,0.000846726,0.00237442
1.1,0.000822735,2.80572,0.00230806,0.000929,0.00260522
1.2,0.000830923,2.80572,0.00233096,0.00101209,0.00283832
1.3,0.000822254,2.80577,0.00230675,0.00109432,0.003069
1.4,0.000822704,2.80579,0.00230803,0.00117659,0.0032998
1.5,0.00082989,2.8057,0.00232805,0.00125958,0.0035326
1.6,0.000822696,2.80585,0.00230806,0.00134185,0.00376341
1.7,0.000931171,2.80438,0.00260739,0.00143496,0.00402415
1.8,0.000822601,2.8057,0.00230767,0.00151722,0.00425492
1.9,0.000839297,2.80555,0.00235423,0.00160115,0.00449034
2.0,0.000850921,2.80532,0.00238647,0.00168625,0.00472899
2.1,0.000822682,2.8058,0.00230797,0.00176851,0.00495978
2.2,0.000823034,2.8058,0.00230896,0.00185082,0.00519068
2.3,0.000830541,2.8057,0.00232986,0.00193387,0.00542366
2.4,0.000822916,2.80582,0.00230866,0.00201616,0.00565453
2.5,0.000927087,2.80438,0.00259584,0.00210887,0.00591411
2.6,0.000830125,2.80567,0.00232868,0.00219188,0.00614698
2.7,0.000822834,2.80579,0.0023084,0.00227417,0.00637782
2.8,0.000831875,2.80571,0.00233362,0.00235735,0.00661118
2.9,0.000823904,2.80579,0.00231139,0.00243975,0.00684232
3.0,0.000823076,2.80575,0.00230905,0.00252205,0.00707323
3.1,0.000831086,2.80566,0.00233137,0.00260516,0.00730636
3.2,0.000921992,2.8046,0.00258192,0.00269736,0.00756456
3.3,0.000831041,2.80542,0.00233102,0.00278046,0.00779766
3.4,0.000823782,2.80571,0.00231098,0.00286284,0.00802876
3.5,0.000831122,2.80569,0.00233149,0.00294595,0.00826191
3.6,0.000821888,2.8058,0.00230575,0.00302814,0.00849248
3.7,0.000823426,2.80579,0.00231006,0.00311049,0.00872349
3.8,0.000830168,2.80573,0.00232885,0.0031935,0.00895637
3.9,0.000824994,2.80579,0.00231445,0.003276,0.00918782
4.0,0.00094442,2.80414,0.00264416,0.00337044,0.00945223
4.1,0.000823236,2.80559,0.00230936,0.00345277,0.00968317
4.2,0.000830305,2.80564,0.00232915,0.0035358,0.00991609
4.3,0.00082294,2.80577,0.00230868,0.00361809,0.010147
4.4,0.000832723,2.8057,0.00233598,0.00370137,0.0103806
4.5,0.000821952,2.80577,0.0023059,0.00378356,0.0106111
4.6,0.00082333,2.80581,0.0023098,0.00386589,0.0108421
4.7,0.00083075,2.80569,0.00233045,0.00394897,0.0110752
4.8,0.000923037,2.80437,0.00258459,0.00404127,0.0113336
4.9,0.000832425,2.80561,0.00233508,0.00412451,0.0115671
5.0,0.000822968,2.80572,0.00230872,0.00420681,0.011798
5.1,0.000830633,2.80571,0.00233012,0.00428987,0.012031
5.2,0.000822797,2.80581,0.00230831,0.00437215,0.0122618
5.3,0.000823013,2.80587,0.00230896,0.00445446,0.0124927
5.4,0.000829801,2.80576,0.00232785,0.00453744,0.0127255
5.5,0.000920364,2.80467,0.00257742,0.00462947,0.0129833
5.6,0.000830562,2.80543,0.00232969,0.00471253,0.0132162
5.7,0.00082321,2.80571,0.00230938,0.00479485,0.0134472
5.8,0.000830315,2.80566,0.0023292,0.00487788,0.0136801
5.9,0.000824961,2.80575,0.00231433,0.00496038,0.0139115
6.0,0.00084271,2.8055,0.0023638,0.00504465,0.0141479
6.1,0.00082301,2.80581,0.00230891,0.00512695,0.0143788
6.2,0.000835645,2.80567,0.00234415,0.00521051,0.0146132
6.3,0.000924092,2.80443,0.00258762,0.00530292,0.014872
6.4,0.000828819,2.80557,0.00232496,0.0053858,0.0151045
6.5,0.000824319,2.80569,0.00231245,0.00546824,0.0153357
6.6,0.00082335,2.80578,0.00230984,0.00555057,0.0155667
6.7,0.000844805,2.8055,0.00236957,0.00563505,0.0158037
6.8,0.000824653,2.80574,0.00231346,0.00571752,0.016035
6.9,0.00082539,2.80575,0.00231554,0.00580006,0.0162666
7.0,0.000829962,2.80569,0.00232824,0.00588305,0.0164994
7.1,0.000928783,2.80431,0.0026004,0.00597593,0.0167594
7.2,0.000830205,2.80568,0.00232891,0.00605895,0.0169923
7.3,0.000823407,2.80582,0.00231002,0.00614129,0.0172233
7.4,0.000830984,2.80574,0.00233115,0.00622439,0.0174564
7.5,0.000822087,2.80579,0.00230629,0.0063066,0.0176871
7.6,0.000823408,2.8058,0.00231001,0.00638894,0.0179181
7.7,0.000829797,2.80573,0.00232781,0.00647192,0.0181508
7.8,0.00246922,2.79234,0.00608078,0.00671884,0.0187589
7.9,0.205679,0.998995,0.204599,0.0272867,0.0392189
8.0,0.189702,0.946205,0.178951,0.046257,0.0571139
8.1,0.184752,0.930761,0.171445,0.0647322,0.0742584
8.2,0.181754,0.921282,0.166954,0.0829076,0.0909538
8.3,0.179568,0.914537,0.163747,0.100864,0.107328
8.4,0.17781,0.909335,0.161228,0.118645,0.123451
8.5,0.176396,0.904935,0.159176,0.136285,0.139369
8.6,0.175181,0.901324,0.157453,0.153803,0.155114
8.7,0.105373,1.419,0.100674,0.16434,0.165182
8.8,0.00709096,2.37997,0.0166565,0.165049,0.166847
8.9,0.00326458,2.51904,0.00822402,0.165376,0.16767
9.0,0.00336583,2.5654,0.00863485,0.165712,0.168533
