#time,current,voltage,power,charge,energy
0.0,0.000806326,3.02244,0.00243666,0,0
0.1,0.000713268,3.0225,0.00215575,7.13267e-05,0.000215575
0.2,0.000867795,3.02241,0.00262221,0.000158106,0.000477795
0.3,0.000805401,3.02248,0.0024339,0.000238646,0.000721185
0.4,0.000706518,3.02255,0.00213541,0.000309298,0.000934727
0.5,0.000878255,3.02241,0.00265379,0.000397124,0.00120011
0.6,0.000977987,3.02235,0.0029537,0.000494923,0.00149548
0.7,0.000713512,3.02256,0.00215652,0.000566273,0.00171113
0.8,0.000836362,3.0224,0.00252733,0.000649909,0.00196386
0.9,0.000813355,3.02248,0.00245792,0.000731245,0.00220965
1.0,0.00071448,3.02252,0.00215942,0.000802693,0.0024256
1.1,0.000805265,3.02244,0.00243346,0.00088322,0.00266894
1.2,0.000800604,3.02243,0.00241938,0.00096328,0.00291088
1.3,0.000720514,3.02248,0.0021776,0.00103533,0.00312864
1.4,0.000962696,3.02232,0.00290746,0.0011316,0.00341939
1.5,0.000701667,3.02254,0.00212075,0.00120177,0.00363146
1.6,0.00080725,3.02247,0.00243948,0.00128249,0.00387541
1.7,0.000804417,3.02244,0.00243089,0.00136293,0.0041185
1.8,0.000713239,3.02249,0.00215565,0.00143426,0.00433406
1.9,0.000845909,3.02242,0.00255616,0.00151885,0.00458968
2.0,0.000866838,3.02243,0.00261934,0.00160553,0.00485161
2.1,0.000817801,3.02244,0.0024702,0.00168731,0.00509863
2.2,0.000805358,3.02248,0.00243376,0.00176785,0.00534201
2.3,0.000715037,3.02251,0.0021611,0.00183935,0.00555812
2.4,0.000804479,3.02244,0.00243107,0.0019198,0.00580123
2.5,0.000805269,3.02237,0.00243341,0.00200033,0.00604457
2.6,0.000715354,3.02253,0.00216207,0.00207186,0.00626077
2.7,0.000797264,3.02242,0.00240928,0.00215159,0.0065017
2.8,0.000804964,3.0224,0.00243251,0.00223209,0.00674495
2.9,0.000824886,3.02235,0.00249143,0.00231457,0.0069941
3.0,0.000837124,3.02239,0.00252958,0.00239829,0.00724705
3.1,0.000806078,3.02238,0.00243587,0.00247889,0.00749064
3.2,0.000716716,3.02247,0.00216615,0.00255057,0.00770725
3.3,0.000868401,3.02235,0.00262398,0.00263741,0.00796965
3.4,0.000713116,3.02254,0.00215532,0.00270872,0.00818518
3.5,0.000867186,3.02235,0.00262031,0.00279544,0.00844722
3.6,0.000837929,3.02239,0.00253204,0.00287923,0.00870042
3.7,0.000823545,3.02241,0.00248735,0.00296158,0.00894915
3.8,0.000805865,3.02242,0.00243525,0.00304217,0.00919268
3.9,0.00081575,3.02244,0.0024651,0.00312374,0.00943919
4.0,0.00071364,3.02255,0.00215691,0.00319511,0.00965488
4.1,0.000804978,3.02247,0.00243261,0.00327561,0.00989814
4.2,0.000811805,3.02248,0.00245323,0.00335679,0.0101435
4.3,0.000705706,3.02254,0.00213295,0.00342736,0.0103568
4.4,0.000914465,3.02235,0.00276181,0.0035188,0.0106329
4.5,0.000714746,3.02256,0.00216026,0.00359028,0.010849
4.6,0.000870105,3.02237,0.00262916,0.00367729,0.0111119
4.7,0.000805366,3.02242,0.00243375,0.00375783,0.0113553
4.8,0.000714434,3.02246,0.00215923,0.00382927,0.0115712
4.9,0.000820363,3.02241,0.00247901,0.00391131,0.0118191
5.0,0.000838758,3.02248,0.00253461,0.00399518,0.0120725
5.1,0.000703028,3.02248,0.00212482,0.00406548,0.012285
5.2,0.000947872,3.02229,0.00286266,0.00416027,0.0125713
5.3,0.000812678,3.02241,0.00245581,0.00424154,0.0128169
5.4,0.000714175,3.0225,0.00215849,0.00431296,0.0130327
5.5,0.000859089,3.0224,0.00259588,0.00439887,0.0132923
5.6,0.00071595,3.02254,0.00216388,0.00447046,0.0135087
5.7,0.000837068,3.02241,0.00252945,0.00455417,0.0137616
5.8,0.000836502,3.02245,0.00252773,0.00463782,0.0140144
5.9,0.000723931,3.02261,0.00218805,0.00471021,0.0142332
6.0,0.000945557,3.0224,0.0028548,0.00480477,0.0145187
6.1,0.000824227,3.02247,0.00249071,0.00488719,0.0147678
6.2,0.000713144,3.0226,0.00215545,0.0049585,0.0149833
6.3,0.00082876,3.02253,0.00250447,0.00504138,0.0152338
6.4,0.000884427,3.02249,0.00267251,0.00512982,0.015501
6.5,0.00071238,3.02253,0.00215308,0.00520106,0.0157163
6.6,0.000807351,3.02245,0.00243977,0.0052818,0.0159603
6.7,0.000826818,3.0224,0.00249714,0.00536448,0.01621
6.8,0.000806872,3.02242,0.00243832,0.00544516,0.0164538
6.9,0.000836403,3.02246,0.00252748,0.0055288,0.0167066
7.0,0.000713984,3.02258,0.00215796,0.0056002,0.0169224
7.1,0.000826909,3.02245,0.0024988,0.00568289,0.0171723
7.2,0.000836188,3.02245,0.00252681,0.00576651,0.0174249
7.3,0.000712305,3.02253,0.00215286,0.00583774,0.0176402
7.4,0.000804616,3.02245,0.00243154,0.0059182,0.0178834
7.5,0.000982321,3.02239,0.00296671,0.00601644,0.0181801
7.6,0.000712143,3.02257,0.0021524,0.00608765,0.0183953
7.7,0.000804641,3.02246,0.00243159,0.00616811,0.0186385
7.8,0.000713669,3.02251,0.00215697,0.00623948,0.0188542
7.9,0.000844797,3.02244,0.00255281,0.00632396,0.0191094
8.0,0.000836804,3.02244,0.00252866,0.00640764,0.0193623
8.1,0.000703514,3.02252,0.00212632,0.00647799,0.0195749
8.2,0.000835731,3.02243,0.00252541,0.00656157,0.0198275
8.3,0.0544815,2.9777,0.161128,0.0120097,0.0359402
8.4,0.106607,2.93341,0.312679,0.0226704,0.0672081
8.5,0.125405,2.91696,0.365729,0.0352109,0.103781
8.6,0.135412,2.90751,0.393678,0.0487521,0.143149
8.7,0.133774,2.90759,0.388933,0.0621295,0.182042
8.8,0.131539,2.90841,0.382537,0.0752834,0.220296
8.9,0.130419,2.9085,0.379294,0.0883253,0.258225
9.0,0.129452,2.90856,0.376486,0.10127,0.295874
9.1,0.128484,2.9086,0.373678,0.114119,0.333242
9.2,0.128253,2.9082,0.372963,0.126944,0.370538
9.3,0.0394677,2.97926,0.114861,0.130891,0.382024
9.4,0.00087415,3.0131,0.0026334,0.130978,0.382287
9.5,0.000714439,3.01459,0.00215365,0.13105,0.382503
9.6,0.000811789,3.01537,0.00244742,0.131131,0.382747
9.7,0.000705048,3.01609,0.00212642,0.131202,0.38296
9.8,0.000838872,3.01651,0.00252991,0.131285,0.383213
9.9,0.000817046,3.01693,0.00246449,0.131367,0.38346
10.0,0.000942333,3.01711,0.00284076,0.131461,0.383744
10.1,0.120212,2.91965,0.350533,0.143483,0.418797
10.2,0.125288,2.91312,0.364949,0.156011,0.455292
10.3,0.124835,2.91217,0.363514,0.168495,0.491643
10.4,0.12522,2.91091,0.364483,0.181017,0.528092
10.5,0.124766,2.91051,0.363104,0.193493,0.564402
10.6,0.124789,2.90987,0.363093,0.205972,0.600711
10.7,0.124627,2.90936,0.362556,0.218435,0.636967
