#time,current,voltage,power,charge,energy
4.1,0.000828621,3.02659,0.0025074,0.00325832,0.00985958
4.2,0.000835289,3.02658,0.00252755,0.00334185,0.0101123
4.3,0.000711265,3.02668,0.00215267,0.00341297,0.0103276
4.4,0.000864395,3.02655,0.00261552,0.00349941,0.0105892
4.5,0.000796216,3.02663,0.00240946,0.00357903,0.0108301
4.6,0.000824374,3.0266,0.00249341,0.00366147,0.0110794
4.7,0.000835751,3.02658,0.00252895,0.00374505,0.0113323
4.8,0.00080378,3.02666,0.00243235,0.00382543,0.0115756
4.9,0.000720863,3.02671,0.00218169,0.00389751,0.0117937
5.0,0.000795926,3.0266,0.00240856,0.0039771,0.0120346
5.1,0.000810911,3.02661,0.00245387,0.0040582,0.01228
5.2,0.000767265,3.02666,0.00232194,0.00413492,0.0125122
5.3,0.000864626,3.02656,0.0026162,0.00422138,0.0127738
5.4,0.000813539,3.02656,0.00246063,0.00430274,0.0130199
5.5,0.000852358,3.02653,0.00257914,0.00438797,0.0132778
5.6,0.000856272,3.02658,0.00259098,0.0044736,0.0135369
5.7,0.000711784,3.0267,0.00215424,0.00454478,0.0137523
5.8,0.000864853,3.02657,0.00261693,0.00463126,0.014014
5.9,0.000794779,3.02664,0.00240512,0.00471074,0.0142545
6.0,0.000712626,3.02677,0.00215685,0.00478201,0.0144702
6.1,0.000804447,3.02665,0.00243438,0.00486245,0.0147136
6.2,0.0729134,2.96661,0.215014,0.0121538,0.036215
6.3,0.0917511,2.94909,0.270582,0.0213289,0.0632732
6.4,0.101545,2.94059,0.295933,0.0314834,0.0928664
6.5,0.120766,2.92376,0.352754,0.0435599,0.128142
6.6,0.14226,2.90492,0.413088,0.0577859,0.169451
6.7,0.142226,2.90365,0.412809,0.0720085,0.210732
6.8,0.142079,2.9027,0.412248,0.0862164,0.251957
6.9,0.142309,2.90154,0.412751,0.100447,0.293232
7.0,0.142313,2.90073,0.412646,0.114679,0.334496
7.1,0.142275,2.9,0.412432,0.128906,0.375739
7.2,0.142371,2.89926,0.412606,0.143143,0.417
7.3,0.142464,2.89854,0.412772,0.15739,0.458277
7.4,0.142297,2.89803,0.412217,0.171619,0.499499
7.5,0.142564,2.89729,0.412883,0.185876,0.540787
7.6,0.14236,2.89689,0.412238,0.200112,0.582011
7.7,0.14266,2.89618,0.413003,0.214378,0.623311
7.8,0.142562,2.89574,0.41266,0.228634,0.664577
7.9,0.142569,2.89527,0.41261,0.242891,0.705838
8.0,0.142697,2.89467,0.412895,0.25716,0.747128
8.1,0.142792,2.89414,0.413096,0.27144,0.788437
8.2,0.142633,2.89381,0.412587,0.285703,0.829696
8.3,0.142801,2.89334,0.413009,0.299983,0.870997
8.4,0.142879,2.89295,0.413176,0.314271,0.912315
8.5,0.142721,2.89261,0.412671,0.328543,0.953582
8.6,0.142858,2.89208,0.412995,0.342829,0.994881
8.7,0.1428,2.89184,0.412791,0.357109,1.03616
8.8,0.142969,2.8914,0.413217,0.371406,1.07748
8.9,0.0540526,2.96308,0.157383,0.376811,1.09322
9.0,0.0325041,2.9818,0.0962376,0.380062,1.10284
9.1,0.0494484,2.96949,0.144969,0.385006,1.11734
9.2,0.010083,3.00246,0.0301428,0.386015,1.12036
9.3,0.00132631,3.01112,0.00399198,0.386147,1.12075
9.4,0.00129525,3.01211,0.00389975,0.386277,1.12114
9.5,0.000880704,3.01325,0.00265228,0.386365,1.12141
9.6,0.00793058,3.00839,0.0233855,0.387158,1.12375
9.7,0.122277,2.91403,0.356293,0.399386,1.15938
9.8,0.122134,2.91227,0.35566,0.411599,1.19494
9.9,0.122194,2.91128,0.355713,0.423818,1.23051
10.0,0.121729,2.91086,0.354308,0.435991,1.26595
10.1,0.122276,2.90988,0.355783,0.448219,1.30152
10.2,0.12189,2.90966,0.354633,0.460408,1.33699
10.3,0.122076,2.90901,0.355094,0.472616,1.3725
10.4,0.122077,2.90864,0.355052,0.484823,1.408
10.5,0.121831,2.90836,0.354301,0.497006,1.44343
10.6,0.114408,2.91379,0.332669,0.508447,1.4767
10.7,0.00119106,3.00677,0.0035798,0.508566,1.47706
10.8,0.00119435,3.00916,0.00359243,0.508686,1.47742
10.9,0.00109519,3.01048,0.00329574,0.508795,1.47775
11.0,0.00130689,3.01119,0.00393341,0.508926,1.47814
11.1,0.00127722,3.0119,0.00384508,0.509054,1.47852
11.2,0.00117903,3.01258,0.0035504,0.509171,1.47888
11.3,0.00124365,3.01304,0.00374547,0.509296,1.47925
11.4,0.0013832,3.01332,0.00416477,0.509434,1.47967
11.5,0.00125011,3.01384,0.0037659,0.509559,1.48005
11.6,0.00121128,3.01426,0.00364953,0.50968,1.48041
11.7,0.00119306,3.01457,0.00359509,0.5098,1.48077
11.8,0.00115166,3.01492,0.00347074,0.509915,1.48112
11.9,0.00119462,3.01517,0.00360039,0.510034,1.48148
12.0,0.00120316,3.0154,0.00362637,0.510155,1.48184
12.1,0.00119369,3.01563,0.00359813,0.510274,1.4822
12.2,0.00125478,3.01576,0.00378125,0.510399,1.48258
12.3,0.00115258,3.01602,0.00347472,0.510515,1.48293
12.4,0.00133297,3.01606,0.00401835,0.510648,1.48333
12.5,0.0010803,3.01647,0.0032574,0.510756,1.48365
12.6,0.00126976,3.0165,0.00382836,0.510883,1.48404
12.7,0.00127901,3.01669,0.0038566,0.511011,1.48442
12.8,0.00118396,3.01683,0.00357018,0.511129,1.48478
12.9,0.00126232,3.01691,0.0038054,0.511255,1.48516
13.0,0.00114972,3.01717,0.00346742,0.51137,1.48551
13.1,0.0013229,3.01721,0.00398955,0.511503,1.4859
13.2,0.0010889,3.01746,0.00328437,0.511612,1.48623
13.3,0.00120582,3.01741,0.00363685,0.511732,1.4866
13.4,0.00121667,3.01756,0.00366974,0.511854,1.48696
13.5,0.00145547,3.01743,0.00438953,0.511999,1.4874
13.6,0.00118779,3.01773,0.00358289,0.512118,1.48776
13.7,0.00134326,3.01773,0.00405053,0.512253,1.48817
13.8,0.00108763,3.01807,0.00328126,0.512361,1.48849
13.9,0.00121091,3.01809,0.00365302,0.512482,1.48886
14.0,0.00123896,3.01816,0.00373765,0.512606,1.48923
14.1,0.00114176,3.0183,0.00344475,0.51272,1.48958
14.2,0.00121909,3.0183,0.0036779,0.512842,1.48995
14.3,0.00123967,3.01845,0.00374017,0.512966,1.49032
14.4,0.00118313,3.01856,0.00356978,0.513085,1.49068
14.5,0.00128291,3.01856,0.0038696,0.513213,1.49106
14.6,0.00109001,3.01875,0.00328921,0.513322,1.49139
14.7,0.00115809,3.01874,0.00349451,0.513438,1.49174
14.8,0.00130282,3.01874,0.00393099,0.513568,1.49214
14.9,0.00112513,3.01892,0.0033953,0.513681,1.49247
15.0,0.00120753,3.01895,0.00364383,0.513801,1.49284
15.1,0.00126762,3.01895,0.00382508,0.513928,1.49322
15.2,0.00125176,3.01895,0.00377616,0.514053,1.4936
15.3,0.00118961,3.01908,0.00358997,0.514172,1.49396
15.4,0.00120142,3.01913,0.00362564,0.514292,1.49432
15.5,0.00118136,3.01918,0.00356518,0.51441,1.49468
15.6,0.00115129,3.01929,0.00347461,0.514526,1.49502
15.7,0.00123647,3.01932,0.00373159,0.514649,1.4954
15.8,0.0012444,3.0193,0.00375554,0.514774,1.49577
15.9,0.00124908,3.0193,0.00376963,0.514899,1.49615
16.0,0.00130546,3.01934,0.0039386,0.515029,1.49654
16.1,0.00115194,3.0195,0.00347684,0.515144,1.49689
16.2,0.00126889,3.01947,0.00382958,0.515271,1.49727
16.3,0.00111401,3.0196,0.00336253,0.515383,1.49761
16.4,0.00123809,3.01959,0.00373683,0.515506,1.49798
16.5,0.00117545,3.01971,0.00354794,0.515624,1.49834
16.6,0.00117702,3.01971,0.00355272,0.515742,1.49869
16.7,0.00113659,3.01976,0.00343082,0.515855,1.49904
16.8,0.00122764,3.0198,0.00370425,0.515978,1.49941
16.9,0.00112654,3.0199,0.00340066,0.516091,1.49975
17.0,0.00126842,3.01983,0.00382862,0.516218,1.50013
17.1,0.00121524,3.01985,0.00366819,0.516339,1.5005
17.2,0.0011104,3.01998,0.00335208,0.51645,1.50083
17.3,0.0011152,3.02004,0.00336658,0.516562,1.50117
17.4,0.00123802,3.02001,0.00373709,0.516685,1.50154
17.5,0.00137564,3.01993,0.00415109,0.516823,1.50196
17.6,0.0011319,3.02014,0.00341711,0.516936,1.5023
17.7,0.00114159,3.02011,0.00344626,0.51705,1.50265
17.8,0.00119769,3.02014,0.00361559,0.51717,1.50301
17.9,0.0012305,3.02012,0.00371462,0.517293,1.50338
18.0,0.00109158,3.02035,0.00329566,0.517402,1.50371
18.1,0.00127584,3.02019,0.00385152,0.51753,1.50409
18.2,0.0012034,3.0203,0.00363302,0.51765,1.50446
18.3,0.00128161,3.0202,0.00386777,0.517778,1.50484
18.4,0.00113999,3.02036,0.00344172,0.517892,1.50519
18.5,0.00114746,3.02038,0.00346428,0.518007,1.50553
18.6,0.00139066,3.0202,0.004198,0.518146,1.50595
18.7,0.00126872,3.02034,0.00383017,0.518273,1.50634
18.8,0.00114883,3.02049,0.00346858,0.518388,1.50668
18.9,0.00104774,3.02061,0.00316369,0.518493,1.507
19.0,0.000860235,3.02087,0.00259805,0.518579,1.50726
19.1,0.000822401,3.02084,0.00248272,0.518661,1.50751
19.2,0.000836421,3.02084,0.00252615,0.518745,1.50776
19.3,0.000712574,3.02102,0.00215259,0.518816,1.50798
19.4,0.000835907,3.02089,0.00252466,0.5189,1.50823
19.5,0.00083787,3.02097,0.00253068,0.518983,1.50848
19.6,0.000703999,3.02112,0.00212678,0.519054,1.50869
19.7,0.000837899,3.02104,0.00253079,0.519138,1.50895
19.8,0.000944245,3.02097,0.00285053,0.519232,1.50923
19.9,0.000863123,3.02102,0.00260729,0.519318,1.50949
20.0,0.000819783,3.02112,0.00247621,0.5194,1.50974
20.1,0.000825442,3.02112,0.00249327,0.519483,1.50999
20.2,0.000712994,3.02123,0.00215401,0.519554,1.51021
20.3,0.000805526,3.02113,0.0024332,0.519635,1.51045
20.4,0.000828627,3.02119,0.00250294,0.519717,1.5107
20.5,0.000713524,3.02126,0.00215563,0.519789,1.51091
20.6,0.000950894,3.02113,0.00287017,0.519884,1.5112
20.7,0.000705048,3.02131,0.00213008,0.519954,1.51141
20.8,0.000866554,3.0212,0.00261741,0.520041,1.51168
20.9,0.000818086,3.02128,0.00247121,0.520123,1.51192
21.0,0.000713091,3.02141,0.00215443,0.520194,1.51214
21.1,0.00080541,3.02134,0.002433,0.520275,1.51238
21.2,0.000798426,3.02136,0.00241193,0.520355,1.51262
21.3,0.000711932,3.02146,0.00215097,0.520426,1.51284
21.4,0.000926076,3.02129,0.00279598,0.520518,1.51312
21.5,0.000831189,3.02139,0.00251082,0.520602,1.51337
21.6,0.000713176,3.02153,0.00215477,0.520673,1.51358
21.7,0.000804895,3.02152,0.00243159,0.520753,1.51383
21.8,0.000714711,3.02157,0.00215944,0.520825,1.51404
21.9,0.000804998,3.0215,0.00243189,0.520905,1.51429
22.0,0.000805062,3.02153,0.0024321,0.520986,1.51453
22.1,0.000820128,3.02149,0.0024764,0.521068,1.51478
22.2,0.000810867,3.02154,0.00244963,0.521149,1.51502
22.3,0.000836624,3.02152,0.00252734,0.521233,1.51528
22.4,0.000705076,3.02169,0.00213045,0.521303,1.51549
22.5,0.000817657,3.0216,0.00247013,0.521385,1.51574
22.6,0.000805487,3.02165,0.00243347,0.521465,1.51598
22.7,0.000715839,3.02173,0.00216297,0.521537,1.51619
22.8,0.000837263,3.02164,0.00252938,0.521621,1.51645
22.9,0.000839621,3.02164,0.00253534,0.521705,1.5167
23.0,0.000828745,3.02171,0.00250374,0.521788,1.51695
23.1,0.000813409,3.02174,0.00245746,0.521869,1.5172
23.2,0.000722592,3.02179,0.00218338,0.521941,1.51742
23.3,0.000834215,3.02178,0.00252025,0.522025,1.51767
23.4,0.000868108,3.02174,0.00262255,0.522111,1.51793
23.5,0.000712524,3.02182,0.00215301,0.522183,1.51815
23.6,0.000821814,3.02177,0.00248286,0.522265,1.51839
23.7,0.000911026,3.02174,0.00275096,0.522356,1.51867
23.8,0.000704487,3.02188,0.00212879,0.522426,1.51888
23.9,0.000807562,3.02184,0.00243991,0.522507,1.51913
24.0,0.000713056,3.02197,0.00215472,0.522578,1.51934
24.1,0.000811548,3.02184,0.00245193,0.52266,1.51959
24.2,0.000797632,3.02186,0.00240994,0.522739,1.51983
24.3,0.000713206,3.02193,0.00215515,0.522811,1.52004
24.4,0.000946353,3.02178,0.00285763,0.522905,1.52033
24.5,0.000836257,3.02187,0.00252652,0.522989,1.52058
24.6,0.000712667,3.02196,0.00215355,0.52306,1.5208
24.7,0.000811893,3.02192,0.00245304,0.523141,1.52104
24.8,0.000712661,3.02202,0.00215357,0.523213,1.52126
24.9,0.000878453,3.02188,0.00265389,0.5233,1.52152
25.0,0.00080476,3.02198,0.00243155,0.523381,1.52177
25.1,0.000712593,3.02206,0.00215339,0.523452,1.52198
25.2,0.000938726,3.02192,0.0028348,0.523546,1.52226
25.3,0.000805462,3.02199,0.00243368,0.523627,1.52251
25.4,0.00071378,3.02206,0.00215697,0.523698,1.52272
25.5,0.000828397,3.02201,0.00250292,0.523781,1.52297
25.6,0.000806407,3.02204,0.00243657,0.523861,1.52322
25.7,0.000710427,3.02207,0.00214685,0.523933,1.52343
25.8,0.000808143,3.02212,0.00244188,0.524013,1.52368
25.9,0.000705109,3.02219,0.00213089,0.524084,1.52389
26.0,0.000956704,3.02199,0.00288909,0.52418,1.52418
26.1,0.000834373,3.02199,0.00252096,0.524263,1.52443
26.2,0.000712655,3.02207,0.00215359,0.524334,1.52465
26.3,0.000805418,3.02215,0.00243366,0.524415,1.52489
26.4,0.000805064,3.02215,0.00243261,0.524495,1.52513
26.5,0.000705111,3.02228,0.00213096,0.524566,1.52535
26.6,0.000835853,3.02213,0.00252552,0.524649,1.5256
26.7,0.000817533,3.02212,0.00246908,0.524731,1.52585
26.8,0.00080534,3.02218,0.00243346,0.524812,1.52609
26.9,0.000848159,3.02216,0.00256272,0.524896,1.52634
27.0,0.000713099,3.02232,0.0021551,0.524968,1.52656
27.1,0.000866004,3.02216,0.00261659,0.525054,1.52682
27.2,0.000834595,3.02225,0.00252184,0.525138,1.52707
27.3,0.000712916,3.02232,0.00215455,0.525209,1.52729
27.4,0.000806121,3.0222,0.00243584,0.52529,1.52753
27.5,0.000909796,3.02209,0.00274763,0.525381,1.52781
27.6,0.000712771,3.02235,0.00215414,0.525452,1.52802
27.7,0.000798355,3.02226,0.00241245,0.525532,1.52826
27.8,0.000804602,3.0223,0.00243132,0.525612,1.52851
27.9,0.00073335,3.02233,0.00221623,0.525686,1.52873
28.0,0.000796791,3.02224,0.0024077,0.525765,1.52897
28.1,0.000712636,3.02234,0.00215372,0.525837,1.52919
28.2,0.000836607,3.02226,0.00252792,0.52592,1.52944
28.3,0.000908292,3.02221,0.0027432,0.526011,1.52971
28.4,0.000713364,3.02237,0.00215594,0.526082,1.52993
28.5,0.000836238,3.02229,0.00252683,0.526166,1.53018
28.6,0.000811697,3.02236,0.0024528,0.526247,1.53043
28.7,0.000704637,3.02248,0.00212968,0.526318,1.53064
28.8,0.000805307,3.02238,0.00243353,0.526398,1.53088
28.9,0.000817049,3.02239,0.00246897,0.52648,1.53113
29.0,0.000821341,3.02234,0.00248076,0.526562,1.53138
29.1,0.000835676,3.02239,0.0025252,0.526646,1.53163
29.2,0.000712379,3.02255,0.00215309,0.526717,1.53185
29.3,0.000806126,3.0224,0.002436,0.526797,1.53209
29.4,0.000796275,3.02244,0.00240631,0.526877,1.53233
29.5,0.000712651,3.02252,0.00215389,0.526948,1.53254
29.6,0.000803834,3.02242,0.00242911,0.527029,1.53279
29.7,0.00085996,3.02241,0.00259854,0.527115,1.53305
29.8,0.000821776,3.02244,0.00248215,0.527197,1.5333
29.9,0.000839436,3.02239,0.00253658,0.527281,1.53355
30.0,0.0008382,3.02241,0.00253285,0.527365,1.5338
30.1,0.00071415,3.0225,0.00215841,0.527436,1.53402
30.2,0.000801017,3.02246,0.00242062,0.527516,1.53426
30.3,0.000713038,3.02252,0.00215506,0.527587,1.53448
30.4,0.000805471,3.02249,0.0024341,0.527668,1.53472
30.5,0.000867963,3.02241,0.00262272,0.527755,1.53498
30.6,0.000817638,3.02244,0.00246965,0.527837,1.53523
30.7,0.000836373,3.02243,0.00252735,0.52792,1.53548
30.8,0.000797542,3.02246,0.00241015,0.528,1.53572
30.9,0.000725583,3.02258,0.00219299,0.528073,1.53594
31.0,0.000836051,3.0225,0.00252645,0.528156,1.53619
31.1,0.000751917,3.0226,0.00227251,0.528231,1.53642
31.2,0.000827473,3.02256,0.00250057,0.528314,1.53667
31.3,0.000904032,3.02243,0.00273049,0.528404,1.53694
31.4,0.000714576,3.02265,0.00215979,0.528476,1.53716
31.5,0.000804468,3.02254,0.00243112,0.528556,1.5374
31.6,0.000836482,3.0225,0.00252773,0.52864,1.53766
31.7,0.000713481,3.02261,0.00215647,0.528711,1.53787
31.8,0.000827791,3.02253,0.00250152,0.528794,1.53812
31.9,0.000807661,3.02251,0.00244077,0.528875,1.53837
32.0,0.000712132,3.02263,0.00215241,0.528946,1.53858
32.1,0.000951179,3.02244,0.00287209,0.529041,1.53887
32.2,0.000703153,3.02266,0.0021253,0.529112,1.53908
32.3,0.000835213,3.02259,0.00252399,0.529195,1.53933
32.4,0.000805613,3.0226,0.00243463,0.529276,1.53958
32.5,0.000713731,3.02264,0.00215725,0.529347,1.53979
32.6,0.000840302,3.02258,0.00253935,0.529431,1.54005
32.7,0.00081291,3.02262,0.00245668,0.529512,1.54029
32.8,0.000713026,3.02266,0.00215513,0.529584,1.54051
32.9,0.000957189,3.0225,0.00289108,0.529679,1.5408
33.0,0.000717814,3.02264,0.00216958,0.529751,1.54101
33.1,0.000832831,3.02257,0.00251677,0.529834,1.54127
33.2,0.000858036,3.02255,0.00259286,0.52992,1.54153
33.3,0.000713686,3.0227,0.00215714,0.529992,1.54174
33.4,0.000805843,3.02263,0.00243536,0.530072,1.54198
33.5,0.00082629,3.02258,0.00249706,0.530155,1.54223
33.6,0.000813893,3.02266,0.00245853,0.530236,1.54248
33.7,0.000805512,3.02268,0.00243439,0.530317,1.54272
33.8,0.00087387,3.02264,0.00264076,0.530404,1.54299
33.9,0.000714374,3.02274,0.00215927,0.530476,1.5432
34.0,0.000867324,3.02266,0.00262099,0.530562,1.54347
34.1,0.000713292,3.02279,0.00215602,0.530634,1.54368
34.2,0.000827831,3.02271,0.00250177,0.530716,1.54393
34.3,0.000835979,3.02272,0.00252638,0.5308,1.54418
34.4,0.000823983,3.02271,0.00248901,0.530882,1.54443
34.5,0.000866455,3.02266,0.00261837,0.530969,1.54469
34.6,0.000867423,3.02268,0.00262126,0.531056,1.54496
34.7,0.000716199,3.02281,0.00216482,0.531127,1.54517
34.8,0.000857008,3.0227,0.00258988,0.531213,1.54543
34.9,0.000879591,3.02269,0.00265806,0.531301,1.5457
35.0,0.000713599,3.02281,0.00215696,0.531372,1.54591
35.1,0.000805171,3.02265,0.00243335,0.531453,1.54616
35.2,0.000913713,3.02259,0.00275989,0.531544,1.54643
35.3,0.000705887,3.02277,0.00213366,0.531615,1.54665
35.4,0.000848909,3.02266,0.00256543,0.5317,1.5469
35.5,0.000712981,3.02282,0.00215511,0.531771,1.54712
35.6,0.000805691,3.02274,0.00243499,0.531852,1.54736
35.7,0.000828933,3.02271,0.00250514,0.531935,1.54761
35.8,0.000712423,3.02284,0.00215344,0.532006,1.54783
35.9,0.000915282,3.02268,0.00276472,0.532097,1.5481
36.0,0.00080454,3.02275,0.0024315,0.532178,1.54835
36.1,0.000715205,3.02285,0.00216184,0.532249,1.54856
36.2,0.000812468,3.02277,0.00245547,0.532331,1.54881
36.3,0.000703811,3.02286,0.00212744,0.532401,1.54902
36.4,0.000836072,3.02279,0.00252669,0.532485,1.54927
36.5,0.000805088,3.0228,0.00243321,0.532565,1.54952
36.6,0.000705201,3.02287,0.00213165,0.532636,1.54973
36.7,0.000920529,3.0227,0.00278055,0.532728,1.55001
36.8,0.000795668,3.0228,0.00240476,0.532807,1.55025
36.9,0.00073023,3.02288,0.00220724,0.53288,1.55047
37.0,0.000801277,3.0228,0.00242171,0.53296,1.55071
37.1,0.000822659,3.02287,0.00248631,0.533043,1.55096
37.2,0.000787173,3.02287,0.00237915,0.533121,1.5512
37.3,0.000828219,3.02279,0.00250304,0.533204,1.55145
37.4,0.000731723,3.02289,0.00221174,0.533277,1.55167
37.5,0.000914435,3.02275,0.00276217,0.533369,1.55195
37.6,0.000859246,3.02277,0.0025967,0.533455,1.55221
37.7,0.000713137,3.02297,0.00215567,0.533526,1.55242
37.8,0.00083529,3.02285,0.00252444,0.53361,1.55267
37.9,0.000851257,3.02281,0.00257261,0.533695,1.55293
38.0,0.000704268,3.02293,0.00212886,0.533765,1.55314
38.1,0.000897182,3.02283,0.00271125,0.533855,1.55342
38.2,0.000818459,3.02286,0.00247248,0.533937,1.55366
38.3,0.000805447,3.02289,0.00243436,0.534017,1.55391
38.4,0.000835743,3.0229,0.00252584,0.534101,1.55416
38.5,0.000713796,3.02296,0.00215766,0.534172,1.55437
38.6,0.00079648,3.0229,0.00240729,0.534252,1.55462
38.7,0.00083583,3.02283,0.00252606,0.534335,1.55487
38.8,0.000713314,3.02302,0.00215625,0.534407,1.55508
38.9,0.000877731,3.02284,0.00265257,0.534495,1.55535
39.0,0.000824092,3.02287,0.00248949,0.534577,1.5556
39.1,0.000827454,3.02287,0.00250079,0.53466,1.55585
39.2,0.000805069,3.02294,0.00243326,0.53474,1.55609
39.3,0.000712622,3.02305,0.00215418,0.534811,1.55631
39.4,0.000805201,3.02299,0.00243369,0.534892,1.55655
39.5,0.000797376,3.02301,0.00241007,0.534972,1.55679
39.6,0.000711875,3.02308,0.00215194,0.535043,1.55701
39.7,0.000804861,3.02299,0.00243267,0.535123,1.55725
39.8,0.000939235,3.02287,0.0028372,0.535217,1.55753
39.9,0.000714771,3.02306,0.00216069,0.535289,1.55775
40.0,0.00083479,3.02294,0.00252301,0.535372,1.558
40.1,0.000836189,3.02292,0.00252722,0.535456,1.55825
40.2,0.000704834,3.02305,0.00213067,0.535526,1.55847
40.3,0.000805478,3.023,0.00243451,0.535607,1.55871
40.4,0.000713023,3.02311,0.00215544,0.535678,1.55893
40.5,0.000970429,3.02286,0.00293139,0.535775,1.55922
40.6,0.000836555,3.023,0.00252838,0.535859,1.55947
40.7,0.000713045,3.02301,0.00215543,0.53593,1.55969
40.8,0.000868591,3.02296,0.00262506,0.536017,1.55995
40.9,0.00084591,3.023,0.00255667,0.536102,1.56021
41.0,0.00070477,3.02309,0.00213051,0.536172,1.56042
41.1,0.000835956,3.02298,0.00252655,0.536256,1.56067
41.2,0.000804219,3.02306,0.00243082,0.536336,1.56092
41.3,0.000819775,3.02299,0.00247658,0.536418,1.56116
41.4,0.000899515,3.02296,0.00271846,0.536508,1.56143
41.5,0.000715052,3.02314,0.00216159,0.53658,1.56165
41.6,0.000856404,3.02301,0.00258832,0.536665,1.56191
41.7,0.000803721,3.02303,0.00242926,0.536746,1.56215
41.8,0.000711926,3.02312,0.00215213,0.536817,1.56237
41.9,0.000799182,3.02298,0.00241552,0.536897,1.56261
42.0,0.000865327,3.02301,0.00261528,0.536983,1.56287
42.1,0.000818699,3.02302,0.00247332,0.537065,1.56312
42.2,0.000883772,3.02295,0.00267092,0.537153,1.56339
42.3,0.000866249,3.02299,0.00261803,0.53724,1.56365
42.4,0.00070419,3.02311,0.00212877,0.537311,1.56386
42.5,0.000810553,3.02302,0.00244987,0.537392,1.5641
42.6,0.000711893,3.02314,0.00215204,0.537463,1.56432
42.7,0.000827323,3.02306,0.00250056,0.537545,1.56457
42.8,0.000919945,3.02295,0.00277903,0.537637,1.56485
42.9,0.000724327,3.02308,0.00218955,0.53771,1.56507
43.0,0.000810192,3.02305,0.00244882,0.537791,1.56531
43.1,0.000834795,3.02302,0.00252309,0.537874,1.56556
43.2,0.000714777,3.02312,0.00216074,0.537946,1.56578
43.3,0.000856598,3.02294,0.00258883,0.538032,1.56604
43.4,0.00081311,3.02309,0.00245767,0.538113,1.56628
43.5,0.000711087,3.02315,0.00214962,0.538184,1.5665
43.6,0.000944036,3.02297,0.00285178,0.538278,1.56679
43.7,0.000712654,3.02314,0.00215434,0.53835,1.567
43.8,0.00082728,3.02304,0.0025004,0.538432,1.56725
43.9,0.000806135,3.02304,0.00243656,0.538513,1.56749
44.0,0.000712773,3.02316,0.00215471,0.538584,1.56771
44.1,0.000835875,3.02304,0.00252636,0.538668,1.56796
44.2,0.000826384,3.02313,0.00249777,0.53875,1.56821
44.3,0.000712573,3.02324,0.00215417,0.538822,1.56843
44.4,0.000943467,3.02301,0.0028501,0.538916,1.56871
44.5,0.000739502,3.02323,0.00223548,0.53899,1.56894
44.6,0.000782314,3.02318,0.00236473,0.539068,1.56917
44.7,0.000804255,3.02318,0.002431,0.539149,1.56942
44.8,0.000704249,3.02327,0.00212905,0.539219,1.56963
