timestamp,batt_mV,Time Elapsed (hours)
946849355,2908,0.0
946849365,2913,0.002777777777777778
946849375,2904,0.005555555555555556
946849385,2912,0.008333333333333333
946849395,2907,0.011111111111111112
946849405,2913,0.013888888888888888
946849415,2912,0.016666666666666666
946849425,2903,0.019444444444444445
946849435,2904,0.022222222222222223
946849445,2904,0.025
946849455,2906,0.027777777777777776
946849465,2904,0.030555555555555555
946849475,2908,0.03333333333333333
946849485,2905,0.03611111111111111
946849495,2905,0.03888888888888889
946849505,2904,0.041666666666666664
946849515,2905,0.044444444444444446
946849525,2906,0.04722222222222222
946849535,2913,0.05
946849545,2910,0.05277777777777778
946849555,2909,0.05555555555555555
946849565,2907,0.058333333333333334
946849575,2904,0.06111111111111111
946849585,2913,0.06388888888888888
946849595,2905,0.06666666666666667
946849605,2909,0.06944444444444445
946849615,2905,0.07222222222222222
946849625,2909,0.075
946849635,2911,0.07777777777777778
946849645,2907,0.08055555555555556
946849655,2918,0.08333333333333333
946849665,2917,0.08611111111111111
946849675,2906,0.08888888888888889
946849685,2905,0.09166666666666666
946849695,2912,0.09444444444444444
946849705,2913,0.09722222222222222
946849715,2912,0.1
946849725,2910,0.10277777777777777
946849735,2905,0.10555555555555556
946849745,2913,0.10833333333333334
946849755,2913,0.1111111111111111
946849765,2910,0.11388888888888889
946849775,2905,0.11666666666666667
946849785,2909,0.11944444444444445
946849795,2914,0.12222222222222222
946849805,2909,0.125
946849815,2918,0.12777777777777777
946849825,2907,0.13055555555555556
946849835,2911,0.13333333333333333
946849845,2913,0.1361111111111111
946849855,2908,0.1388888888888889
946849865,2910,0.14166666666666666
946849875,2908,0.14444444444444443
946849885,2904,0.14722222222222223
946849895,2910,0.15
946849905,2909,0.1527777777777778
946849915,2918,0.15555555555555556
946849925,2906,0.15833333333333333
946849935,2913,0.16111111111111112
946849945,2913,0.1638888888888889
946849955,2910,0.16666666666666666
946849965,2910,0.16944444444444445
946849975,2899,0.17222222222222222
946849985,2908,0.175
946849995,2903,0.17777777777777778
946850005,2915,0.18055555555555555
946850015,2913,0.18333333333333332
946850025,2899,0.18611111111111112
946850035,2907,0.18888888888888888
946850045,2908,0.19166666666666668
946850055,2914,0.19444444444444445
946850065,2907,0.19722222222222222
946850075,2913,0.2
946850085,2903,0.20277777777777778
946850095,2910,0.20555555555555555
946850105,2914,0.20833333333333334
946850115,2910,0.2111111111111111
946850125,2914,0.21388888888888888
946850135,2913,0.21666666666666667
946850145,2913,0.21944444444444444
946850155,2913,0.2222222222222222
946850165,2909,0.225
946850175,2911,0.22777777777777777
946850185,2906,0.23055555555555557
946850195,2909,0.23333333333333334
946850205,2908,0.2361111111111111
946850215,2914,0.2388888888888889
946850225,2906,0.24166666666666667
946850235,2909,0.24444444444444444
946850245,2904,0.24722222222222223
946850255,2913,0.25
946850265,2904,0.25277777777777777
946850275,2909,0.25555555555555554
946850285,2908,0.25833333333333336
946850295,2912,0.2611111111111111
946850305,2908,0.2638888888888889
946850315,2905,0.26666666666666666
946850325,2911,0.26944444444444443
946850335,2912,0.2722222222222222
946850345,2910,0.275
946850355,2909,0.2777777777777778
946850365,2913,0.28055555555555556
946850375,2907,0.2833333333333333
946850385,2919,0.2861111111111111
946850395,2917,0.28888888888888886
946850405,2905,0.2916666666666667
946850415,2904,0.29444444444444445
946850425,2906,0.2972222222222222
946850435,2911,0.3
946850445,2912,0.30277777777777776
946850455,2906,0.3055555555555556
946850465,2901,0.30833333333333335
946850475,2908,0.3111111111111111
946850485,2914,0.3138888888888889
946850495,2908,0.31666666666666665
946850505,2918,0.3194444444444444
946850515,2909,0.32222222222222224
946850525,2914,0.325
946850535,2912,0.3277777777777778
946850545,2909,0.33055555555555555
946850555,2909,0.3333333333333333
946850565,2910,0.33611111111111114
946850575,2904,0.3388888888888889
946850585,2904,0.3416666666666667
946850595,2906,0.34444444444444444
946850605,2908,0.3472222222222222
946850615,2908,0.35
946850625,2918,0.3527777777777778
946850635,2912,0.35555555555555557
946850645,2913,0.35833333333333334
946850655,2904,0.3611111111111111
946850665,2912,0.3638888888888889
946850675,2907,0.36666666666666664
946850685,2910,0.36944444444444446
946850695,2915,0.37222222222222223
946850705,2913,0.375
946850715,2914,0.37777777777777777
946850725,2914,0.38055555555555554
946850735,2917,0.38333333333333336
946850745,2906,0.3861111111111111
946850755,2911,0.3888888888888889
946850765,2918,0.39166666666666666
946850775,2910,0.39444444444444443
946850785,2904,0.3972222222222222
946850795,2918,0.4
946850805,2909,0.4027777777777778
946850815,2922,0.40555555555555556
946850825,2908,0.4083333333333333
946850835,2915,0.4111111111111111
946850845,2909,0.41388888888888886
946850855,2911,0.4166666666666667
946850865,2908,0.41944444444444445
946850875,2908,0.4222222222222222
946850885,2907,0.425
946850895,2912,0.42777777777777776
946850905,2913,0.4305555555555556
946850915,2912,0.43333333333333335
946850925,2915,0.4361111111111111
946850935,2908,0.4388888888888889
946850945,2922,0.44166666666666665
946850955,2913,0.4444444444444444
946850965,2918,0.44722222222222224
946850975,2907,0.45
946850985,2908,0.4527777777777778
946850995,2913,0.45555555555555555
946851005,2906,0.4583333333333333
946851015,2909,0.46111111111111114
946851025,2905,0.4638888888888889
946851035,2909,0.4666666666666667
946851045,2904,0.46944444444444444
946851055,2911,0.4722222222222222
946851065,2908,0.475
946851075,2912,0.4777777777777778
946851085,2909,0.48055555555555557
946851095,2914,0.48333333333333334
946851105,2913,0.4861111111111111
946851115,2914,0.4888888888888889
946851125,2914,0.49166666666666664
946851135,2909,0.49444444444444446
946851145,2911,0.49722222222222223
946851155,2716,0.5
946851165,2723,0.5027777777777778
946851175,2904,0.5055555555555555
946851185,2900,0.5083333333333333
946851195,2906,0.5111111111111111
946851205,2904,0.5138888888888888
946851215,2904,0.5166666666666667
946851225,2906,0.5194444444444445
946851235,2905,0.5222222222222223
946851245,2905,0.525
946851255,2905,0.5277777777777778
946851265,2907,0.5305555555555556
946851275,2906,0.5333333333333333
946851285,2896,0.5361111111111111
946851295,2899,0.5388888888888889
946851305,2909,0.5416666666666666
946851315,2905,0.5444444444444444
946851325,2906,0.5472222222222223
946851335,2905,0.55
946851345,2900,0.5527777777777778
946851355,2905,0.5555555555555556
946851365,2904,0.5583333333333333
946851375,2913,0.5611111111111111
946851385,2904,0.5638888888888889
946851395,2903,0.5666666666666667
946851405,2911,0.5694444444444444
946851415,2911,0.5722222222222222
946851425,2898,0.575
946851436,2904,0.5780555555555555
946851446,2913,0.5808333333333333
946851456,2905,0.5836111111111111
946851466,2903,0.5863888888888888
946851476,2912,0.5891666666666666
946851486,2913,0.5919444444444445
946851496,2904,0.5947222222222223
946851506,2913,0.5975
946851516,2903,0.6002777777777778
946851526,2906,0.6030555555555556
946851536,2907,0.6058333333333333
946851546,2909,0.6086111111111111
946851556,2904,0.6113888888888889
946851566,2906,0.6141666666666666
946851576,2903,0.6169444444444444
946851586,2908,0.6197222222222222
946851596,2904,0.6225
946851606,2907,0.6252777777777778
946851616,2900,0.6280555555555556
946851626,2909,0.6308333333333334
946851636,2905,0.6336111111111111
946851646,2903,0.6363888888888889
946851656,2910,0.6391666666666667
946851666,2906,0.6419444444444444
946851676,2909,0.6447222222222222
946851686,2907,0.6475
946851696,2913,0.6502777777777777
946851706,2905,0.6530555555555555
946851716,2911,0.6558333333333334
946851726,2908,0.6586111111111111
946851736,2910,0.6613888888888889
946851746,2908,0.6641666666666667
946851756,2904,0.6669444444444445
946851766,2907,0.6697222222222222
946851776,2908,0.6725
946851786,2906,0.6752777777777778
946851796,2907,0.6780555555555555
946851806,2904,0.6808333333333333
946851816,2906,0.6836111111111111
946851826,2918,0.6863888888888889
946851836,2905,0.6891666666666667
946851846,2911,0.6919444444444445
946851856,2907,0.6947222222222222
946851866,2909,0.6975
946851876,2903,0.7002777777777778
946851886,2904,0.7030555555555555
946851896,2905,0.7058333333333333
946851906,2904,0.7086111111111111
946851916,2907,0.7113888888888888
946851926,2913,0.7141666666666666
946851936,2905,0.7169444444444445
946851946,2910,0.7197222222222223
946851956,2904,0.7225
946851966,2905,0.7252777777777778
946851976,2910,0.7280555555555556
946851986,2907,0.7308333333333333
946851996,2903,0.7336111111111111
946852006,2913,0.7363888888888889
946852016,2905,0.7391666666666666
946852026,2904,0.7419444444444444
946852036,2910,0.7447222222222222
946852046,2905,0.7475
946852056,2904,0.7502777777777778
946852066,2909,0.7530555555555556
946852076,2909,0.7558333333333334
946852086,2907,0.7586111111111111
946852096,2909,0.7613888888888889
946852106,2910,0.7641666666666667
946852116,2906,0.7669444444444444
946852126,2895,0.7697222222222222
946852136,2907,0.7725
946852146,2907,0.7752777777777777
946852156,2908,0.7780555555555555
946852166,2910,0.7808333333333334
946852176,2904,0.7836111111111111
946852186,2911,0.7863888888888889
946852196,2913,0.7891666666666667
946852206,2903,0.7919444444444445
946852216,2907,0.7947222222222222
946852226,2904,0.7975
946852236,2909,0.8002777777777778
946852246,2904,0.8030555555555555
946852256,2913,0.8058333333333333
946852266,2904,0.8086111111111111
946852276,2907,0.8113888888888889
946852286,2906,0.8141666666666667
946852296,2903,0.8169444444444445
