timestamp,batt_mV,Time Elapsed (hours)
946702077,3050,0.0
946702137,3056,0.016666666666666666
946702197,3055,0.03333333333333333
946702257,3048,0.05
946702317,3055,0.06666666666666667
946702377,3051,0.08333333333333333
946702437,3050,0.1
946702497,3055,0.11666666666666667
946702557,3052,0.13333333333333333
946702617,3045,0.15
946702677,3051,0.16666666666666666
946702737,3050,0.18333333333333332
946702797,3053,0.2
946702857,3044,0.21666666666666667
946702917,3049,0.23333333333333334
946702977,3048,0.25
946703037,3054,0.26666666666666666
946703097,3050,0.2833333333333333
946703157,3045,0.3
946703217,3054,0.31666666666666665
946703277,3053,0.3333333333333333
946703337,3042,0.35
946703397,3049,0.36666666666666664
946703457,3048,0.38333333333333336
946703517,3045,0.4
946703577,3046,0.4166666666666667
946703637,3051,0.43333333333333335
946703697,3050,0.45
946703757,3045,0.4666666666666667
946703817,3051,0.48333333333333334
946703877,3038,0.5
946703937,3031,0.5166666666666667
946703997,3037,0.5333333333333333
946704057,3040,0.55
946704117,3038,0.5666666666666667
946704177,3035,0.5833333333333334
946704237,3042,0.6
946704297,3046,0.6166666666666667
946704357,3039,0.6333333333333333
946704417,3033,0.65
946704477,3024,0.6666666666666666
946704537,3042,0.6833333333333333
946704597,3036,0.7
946704657,3040,0.7166666666666667
946704717,3042,0.7333333333333333
946704777,3038,0.75
946704837,3033,0.7666666666666667
946704897,3036,0.7833333333333333
946704958,3038,0.8002777777777778
946705018,3041,0.8169444444444445
946705078,3037,0.8336111111111111
946705138,3042,0.8502777777777778
946705198,3038,0.8669444444444444
946705258,3040,0.8836111111111111
946705318,3043,0.9002777777777777
946705378,3049,0.9169444444444445
946705438,3042,0.9336111111111111
946705498,3040,0.9502777777777778
946705558,3036,0.9669444444444445
946705618,3033,0.9836111111111111
946705678,3025,1.0002777777777778
946705738,3034,1.0169444444444444
946705798,3024,1.033611111111111
946705858,3033,1.0502777777777779
946705918,3034,1.0669444444444445
946705978,3020,1.083611111111111
946706038,3034,1.1002777777777777
946706098,3028,1.1169444444444445
946706158,3036,1.1336111111111111
946706218,3031,1.1502777777777777
