timestamp,temp,batt_mV,soundDroop_mV,boltDroop_mV,faults,Time Elapsed (hours),soundDroopMag_mV,boltDroopMag_mV,fault_brownout,fault_bolt,fault_sound,fault_sound_brownout,fault_bolt_brownout
947022034,21,3232,2899,2731,0,0.0,333,501,False,False,False,False,False
947023837,20,2998,2637,2465,0,0.5008333333333334,361,533,False,False,False,False,False
947025641,20,2941,2578,2365,0,1.0019444444444445,363,576,False,False,False,False,False
947027444,20,2926,2553,2360,0,1.5027777777777778,373,566,False,False,False,False,False
947029248,20,2913,2557,2357,0,2.003888888888889,356,556,False,False,False,False,False
947031051,20,2919,2551,2356,0,2.504722222222222,368,563,False,False,False,False,False
947032854,20,2918,2552,2329,0,3.0055555555555555,366,589,False,False,False,False,False
947034658,20,2914,2551,2383,0,3.506666666666667,363,531,False,False,False,False,False
947036461,20,2920,2551,2333,0,4.0075,369,587,False,False,False,False,False
947038265,20,2913,2552,2356,0,4.508611111111111,361,557,False,False,False,False,False
947040068,20,2905,2557,2353,0,5.009444444444444,348,552,False,False,False,False,False
947041872,20,2913,2557,2372,0,5.510555555555555,356,541,False,False,False,False,False
947043675,20,2910,2547,2357,0,6.011388888888889,363,553,False,False,False,False,False
947045479,20,2911,2550,2343,0,6.5125,361,568,False,False,False,False,False
947047282,20,2913,2546,2339,0,7.013333333333334,367,574,False,False,False,False,False
947049086,20,2913,2543,2342,0,7.514444444444444,370,571,False,False,False,False,False
947050889,20,2912,2551,2341,0,8.015277777777778,361,571,False,False,False,False,False
947052692,20,2913,2551,2361,0,8.516111111111112,362,552,False,False,False,False,False
947054496,20,2909,2549,2345,0,9.017222222222221,360,564,False,False,False,False,False
947056299,20,2918,2550,2343,0,9.518055555555556,368,575,False,False,False,False,False
947058103,20,2907,2548,2340,0,10.019166666666667,359,567,False,False,False,False,False
947059906,20,2907,2549,2355,0,10.52,358,552,False,False,False,False,False
947061710,20,2904,2551,2340,0,11.02111111111111,353,564,False,False,False,False,False
947063513,20,2904,2546,2346,0,11.521944444444445,358,558,False,False,False,False,False
947065317,20,2911,2549,2346,0,12.023055555555555,362,565,False,False,False,False,False
947067120,20,2898,2546,2348,0,12.523888888888889,352,550,False,False,False,False,False
947068923,20,2913,2549,2337,0,13.024722222222222,364,576,False,False,False,False,False
947070727,20,2914,2547,2369,0,13.525833333333333,367,545,False,False,False,False,False
947072530,20,2911,2551,2350,0,14.026666666666667,360,561,False,False,False,False,False
947074334,20,2909,2548,2359,0,14.527777777777779,361,550,False,False,False,False,False
947076137,20,2913,2545,2349,0,15.028611111111111,368,564,False,False,False,False,False
947077941,20,2911,2547,2352,0,15.529722222222222,364,559,False,False,False,False,False
947079744,20,2911,2549,2325,0,16.030555555555555,362,586,False,False,False,False,False
947081548,20,2911,2546,2334,0,16.531666666666666,365,577,False,False,False,False,False
947083351,20,2907,2550,2343,0,17.0325,357,564,False,False,False,False,False
947085155,20,2912,2545,2347,0,17.53361111111111,367,565,False,False,False,False,False
947086958,20,2918,2547,2338,0,18.034444444444443,371,580,False,False,False,False,False
947088762,20,2918,2543,2328,0,18.535555555555554,375,590,False,False,False,False,False
947090565,20,2909,2543,2332,0,19.03638888888889,366,577,False,False,False,False,False
947092368,20,2914,2548,2349,0,19.537222222222223,366,565,False,False,False,False,False
947094172,20,2912,2542,2314,0,20.038333333333334,370,598,False,False,False,False,False
947095975,20,2922,2538,2328,0,20.539166666666667,384,594,False,False,False,False,False
947097779,20,2913,2541,2313,0,21.040277777777778,372,600,False,False,False,False,False
947099582,20,2904,2539,2336,0,21.54111111111111,365,568,False,False,False,False,False
947101386,20,2908,2536,2298,0,22.04222222222222,372,610,False,False,False,False,False
947103189,20,2910,2543,2329,0,22.543055555555554,367,581,False,False,False,False,False
947104992,20,2909,2542,2303,0,23.04388888888889,367,606,False,False,False,False,False
947106796,20,2915,2536,2327,0,23.545,379,588,False,False,False,False,False
947108599,20,2908,2536,2308,0,24.045833333333334,372,600,False,False,False,False,False
947110403,20,2910,2534,2318,0,24.546944444444446,376,592,False,False,False,False,False
947112206,20,2913,2534,2299,0,25.047777777777778,379,614,False,False,False,False,False
947114010,20,2908,2532,2317,0,25.54888888888889,376,591,False,False,False,False,False
947115813,20,2911,2532,2294,0,26.049722222222222,379,617,False,False,False,False,False
947117617,20,2913,2529,2305,0,26.550833333333333,384,608,False,False,False,False,False
947119420,20,2898,2533,2301,0,27.051666666666666,365,597,False,False,False,False,False
947121224,20,2907,2529,2313,0,27.552777777777777,378,594,False,False,False,False,False
947123027,20,2904,2525,2300,0,28.05361111111111,379,604,False,False,False,False,False
947124830,20,2904,2523,2298,0,28.554444444444446,381,606,False,False,False,False,False
947126634,20,2903,2521,2284,0,29.055555555555557,382,619,False,False,False,False,False
947128437,20,2893,2519,2270,0,29.55638888888889,374,623,False,False,False,False,False
947130241,20,2901,2518,2247,0,30.0575,383,654,False,False,False,False,False
947132044,20,2899,2518,2283,0,30.558333333333334,381,616,False,False,False,False,False
947133848,20,2900,2516,2180,0,31.059444444444445,384,720,False,False,False,False,False
947135651,20,2896,2508,2271,0,31.560277777777777,388,625,False,False,False,False,False
947137455,20,2906,2513,2153,0,32.06138888888889,393,753,False,False,False,False,False
947139258,20,2894,2507,2117,0,32.562222222222225,387,777,False,False,False,False,False
947141061,20,2894,2500,2182,0,33.06305555555556,394,712,False,False,False,False,False
947142865,20,2895,2500,2115,0,33.564166666666665,395,780,False,False,False,False,False
947144668,20,2895,2502,2134,0,34.065,393,761,False,False,False,False,False
947146472,20,2890,2498,2200,0,34.56611111111111,392,690,False,False,False,False,False
947148275,20,2886,2501,2122,0,35.066944444444445,385,764,False,False,False,False,False
947150079,20,2881,2492,2154,0,35.56805555555555,389,727,False,False,False,False,False
947151882,20,2886,2488,2120,0,36.068888888888885,398,766,False,False,False,False,False
947153686,20,2880,2490,2160,0,36.57,390,720,False,False,False,False,False
947155489,20,2872,2484,2080,0,37.07083333333333,388,792,False,False,False,False,False
947157292,20,2883,2484,2070,0,37.571666666666665,399,813,False,False,False,False,False
947159096,20,2868,2474,2089,0,38.07277777777778,394,779,False,False,False,False,False
947160899,20,2880,2470,2122,0,38.57361111111111,410,758,False,False,False,False,False
947162703,20,2869,2465,2086,0,39.07472222222222,404,783,False,False,False,False,False
947164506,20,2869,2465,2124,0,39.57555555555555,404,745,False,False,False,False,False
947166310,20,2868,2464,2043,0,40.07666666666667,404,825,False,False,False,False,False
947168113,20,2867,2457,1998,0,40.5775,410,869,False,False,False,False,False
947169917,20,2857,2457,1945,0,41.07861111111111,400,912,False,False,False,False,False
947171720,20,2861,2450,1979,0,41.57944444444445,411,882,False,False,False,False,False
947173523,20,2862,2446,1848,0,42.08027777777778,416,1014,False,False,False,False,False
947175327,20,2856,2444,1923,0,42.58138888888889,412,933,False,False,False,False,False
947177130,20,2855,2436,1909,0,43.08222222222222,419,946,False,False,False,False,False
947178934,20,2852,2432,2008,0,43.583333333333336,420,844,False,False,False,False,False
947180737,20,2841,2422,1636,0,44.08416666666667,419,1205,False,False,False,False,False
947182541,20,2845,2412,2019,0,44.585277777777776,433,826,False,False,False,False,False
947184344,20,2842,2412,1730,0,45.08611111111111,430,1112,False,False,False,False,False
947186148,20,2836,2403,1991,0,45.58722222222222,433,845,False,False,False,False,False
947187951,20,2829,2401,1656,0,46.088055555555556,428,1173,False,False,False,False,False
947189755,20,2828,2385,1769,0,46.589166666666664,443,1059,False,False,False,False,False
947191558,20,2816,2379,1669,0,47.09,437,1147,False,False,False,False,False
947193362,20,2809,2371,1911,0,47.59111111111111,438,898,False,False,False,False,False
947195165,20,2814,2370,1642,0,48.091944444444444,444,1172,False,False,False,False,False
947196969,20,2810,2358,1875,0,48.59305555555556,452,935,False,False,False,False,False
947198772,20,2810,2351,1492,0,49.09388888888889,459,1318,False,False,False,False,False
947200576,20,2800,2336,1765,0,49.595,464,1035,False,False,False,False,False
947202379,20,2792,2328,1539,0,50.09583333333333,464,1253,False,False,False,False,False
947204183,20,2783,2318,1709,0,50.596944444444446,465,1074,False,False,False,False,False
947205986,20,2778,2302,1472,0,51.09777777777778,476,1306,False,False,False,False,False
