timestamp,temp,batt_mV,soundDroop_mV,boltDroop_mV,faults,Time Elapsed (hours),soundDroopMag_mV,boltDroopMag_mV,fault_brownout,fault_bolt,fault_sound,fault_sound_brownout,fault_bolt_brownout
946685738,52,3204,3035,2632,0,0.0,169,572,False,False,False,False,False
946687541,57,3058,2896,2363,0,0.5008333333333334,162,695,False,False,False,False,False
946689344,58,3035,2868,2375,0,1.0016666666666667,167,660,False,False,False,False,False
946691147,58,3025,2852,2420,0,1.5025,173,605,False,False,False,False,False
946692950,58,3025,2854,2241,0,2.0033333333333334,171,784,False,False,False,False,False
946694753,58,3020,2854,2424,0,2.504166666666667,166,596,False,False,False,False,False
946696557,58,3021,2851,2358,0,3.0052777777777777,170,663,False,False,False,False,False
946698360,58,3008,2849,2443,0,3.506111111111111,159,565,False,False,False,False,False
946700163,58,3011,2852,2264,0,4.006944444444445,159,747,False,False,False,False,False
946701966,58,3010,2852,2449,0,4.507777777777778,158,561,False,False,False,False,False
946703769,58,3016,2851,2332,0,5.008611111111111,165,684,False,False,False,False,False
946705573,58,3008,2847,2443,0,5.509722222222222,161,565,False,False,False,False,False
946707376,58,3016,2846,2254,0,6.010555555555555,170,762,False,False,False,False,False
946709179,58,3015,2846,2428,0,6.511388888888889,169,587,False,False,False,False,False
946710982,58,3007,2835,2374,0,7.012222222222222,172,633,False,False,False,False,False
946712786,58,3012,2852,2431,0,7.513333333333334,160,581,False,False,False,False,False
946714589,58,3012,2851,2377,0,8.014166666666666,161,635,False,False,False,False,False
946716392,58,3012,2843,2427,0,8.515,169,585,False,False,False,False,False
946718195,58,3012,2843,2362,0,9.015833333333333,169,650,False,False,False,False,False
946719999,58,3022,2850,2444,0,9.516944444444444,172,578,False,False,False,False,False
946721802,58,3013,2849,2354,0,10.017777777777777,164,659,False,False,False,False,False
946723605,58,3015,2846,2411,0,10.518611111111111,169,604,False,False,False,False,False
946725408,58,3009,2843,2314,0,11.019444444444444,166,695,False,False,False,False,False
946727211,58,3007,2851,2453,0,11.520277777777778,156,554,False,False,False,False,False
946729014,58,3016,2852,2330,0,12.02111111111111,164,686,False,False,False,False,False
946730818,58,3016,2852,2300,0,12.522222222222222,164,716,False,False,False,False,False
946732621,58,3014,2846,2269,0,13.023055555555555,168,745,False,False,False,False,False
946734424,58,3012,2846,2405,0,13.523888888888889,166,607,False,False,False,False,False
946736227,58,3011,2847,2299,0,14.024722222222222,164,712,False,False,False,False,False
946738031,58,3021,2843,2381,0,14.525833333333333,178,640,False,False,False,False,False
946739834,58,3014,2847,2389,0,15.026666666666667,167,625,False,False,False,False,False
946741637,58,3014,2847,2373,0,15.5275,167,641,False,False,False,False,False
