timestamp,batt_mV,Time Elapsed (hours)
946686742,2861,0.0
946686752,2857,0.002777777777777778
946686762,2853,0.005555555555555556
946686772,2854,0.008333333333333333
946686782,2857,0.011111111111111112
946686792,2857,0.013888888888888888
946686802,2858,0.016666666666666666
946686812,2853,0.019444444444444445
946686822,2860,0.022222222222222223
946686832,2851,0.025
946686842,2856,0.027777777777777776
946686852,2852,0.030555555555555555
946686862,2856,0.03333333333333333
946686872,2862,0.03611111111111111
946686882,2856,0.03888888888888889
946686892,2853,0.041666666666666664
946686902,2857,0.044444444444444446
946686912,2854,0.04722222222222222
946686922,2860,0.05
946686932,2851,0.05277777777777778
946686942,2852,0.05555555555555555
946686952,2861,0.058333333333333334
946686962,2862,0.06111111111111111
946686972,2860,0.06388888888888888
946686982,2853,0.06666666666666667
946686992,2860,0.06944444444444445
946687002,2857,0.07222222222222222
946687012,2870,0.075
946687022,2857,0.07777777777777778
946687032,2852,0.08055555555555556
946687042,2858,0.08333333333333333
946687052,2858,0.08611111111111111
946687062,2854,0.08888888888888889
946687072,2860,0.09166666666666666
946687082,2865,0.09444444444444444
946687092,2861,0.09722222222222222
946687102,2858,0.1
946687112,2851,0.10277777777777777
946687122,2852,0.10555555555555556
946687132,2858,0.10833333333333334
946687142,2852,0.1111111111111111
946687152,2854,0.11388888888888889
946687162,2860,0.11666666666666667
946687172,2853,0.11944444444444445
946687182,2855,0.12222222222222222
946687192,2855,0.125
946687202,2856,0.12777777777777777
946687212,2857,0.13055555555555556
946687222,2854,0.13333333333333333
946687232,2860,0.1361111111111111
946687242,2854,0.1388888888888889
946687252,2856,0.14166666666666666
946687262,2853,0.14444444444444443
946687272,2855,0.14722222222222223
946687282,2851,0.15
946687292,2853,0.1527777777777778
946687302,2854,0.15555555555555556
946687312,2858,0.15833333333333333
946687322,2855,0.16111111111111112
946687332,2856,0.1638888888888889
946687342,2860,0.16666666666666666
946687352,2860,0.16944444444444445
946687362,2862,0.17222222222222222
946687372,2858,0.175
946687382,2857,0.17777777777777778
946687392,2856,0.18055555555555555
946687402,2853,0.18333333333333332
946687412,2861,0.18611111111111112
946687422,2854,0.18888888888888888
946687432,2853,0.19166666666666668
946687442,2861,0.19444444444444445
946687452,2855,0.19722222222222222
946687462,2853,0.2
946687472,2857,0.20277777777777778
946687482,2860,0.20555555555555555
946687492,2855,0.20833333333333334
946687502,2857,0.2111111111111111
946687512,2855,0.21388888888888888
946687522,2856,0.21666666666666667
946687532,2855,0.21944444444444444
946687542,2855,0.2222222222222222
946687552,2861,0.225
946687562,2864,0.22777777777777777
946687572,2857,0.23055555555555557
946687582,2870,0.23333333333333334
946687592,2857,0.2361111111111111
946687602,2857,0.2388888888888889
946687612,2860,0.24166666666666667
946687622,2857,0.24444444444444444
946687632,2862,0.24722222222222223
946687642,2860,0.25
946687652,2852,0.25277777777777777
946687662,2862,0.25555555555555554
946687672,2858,0.25833333333333336
946687682,2853,0.2611111111111111
946687692,2854,0.2638888888888889
946687702,2857,0.26666666666666666
946687712,2862,0.26944444444444443
946687722,2856,0.2722222222222222
