timestamp,batt_mV,Time Elapsed (hours)
946959655,2956,0.0
946959665,2954,0.002777777777777778
946959675,2961,0.005555555555555556
946959685,2959,0.008333333333333333
946959695,2954,0.011111111111111112
946959705,2958,0.013888888888888888
946959715,2958,0.016666666666666666
946959725,2962,0.019444444444444445
946959735,2959,0.022222222222222223
946959745,2954,0.025
946959755,2939,0.027777777777777776
946959765,2953,0.030555555555555555
946959775,2957,0.03333333333333333
946959785,2951,0.03611111111111111
946959795,2956,0.03888888888888889
946959805,2955,0.041666666666666664
946959815,2959,0.044444444444444446
946959825,2952,0.04722222222222222
946959835,2954,0.05
946959845,2955,0.05277777777777778
946959855,2956,0.05555555555555555
946959865,2954,0.058333333333333334
946959875,2953,0.06111111111111111
946959885,2956,0.06388888888888888
946959895,2957,0.06666666666666667
946959905,2955,0.06944444444444445
946959915,2962,0.07222222222222222
946959925,2959,0.075
946959935,2961,0.07777777777777778
946959945,2954,0.08055555555555556
946959955,2956,0.08333333333333333
946959965,2961,0.08611111111111111
946959975,2951,0.08888888888888889
946959985,2958,0.09166666666666666
946959995,2961,0.09444444444444444
946960005,2950,0.09722222222222222
946960015,2951,0.1
946960025,2955,0.10277777777777777
946960035,2957,0.10555555555555556
946960045,2951,0.10833333333333334
946960055,2954,0.1111111111111111
946960065,2955,0.11388888888888889
946960075,2952,0.11666666666666667
946960085,2957,0.11944444444444445
946960095,2956,0.12222222222222222
946960105,2965,0.125
946960115,2952,0.12777777777777777
946960125,2965,0.13055555555555556
946960135,2953,0.13333333333333333
946960145,2957,0.1361111111111111
946960155,2957,0.1388888888888889
946960165,2957,0.14166666666666666
946960175,2953,0.14444444444444443
946960185,2959,0.14722222222222223
946960195,2957,0.15
946960205,2965,0.1527777777777778
946960215,2961,0.15555555555555556
946960225,2950,0.15833333333333333
946960235,2958,0.16111111111111112
946960245,2958,0.1638888888888889
946960255,2953,0.16666666666666666
946960265,2956,0.16944444444444445
946960275,2957,0.17222222222222222
946960285,2962,0.175
946960295,2955,0.17777777777777778
946960305,2957,0.18055555555555555
946960315,2956,0.18333333333333332
946960325,2953,0.18611111111111112
946960335,2963,0.18888888888888888
946960345,2951,0.19166666666666668
946960355,2957,0.19444444444444445
946960365,2965,0.19722222222222222
946960375,2958,0.2
946960385,2959,0.20277777777777778
946960395,2959,0.20555555555555555
946960405,2961,0.20833333333333334
946960415,2961,0.2111111111111111
946960425,2959,0.21388888888888888
946960435,2964,0.21666666666666667
946960445,2956,0.21944444444444444
946960455,2963,0.2222222222222222
946960465,2956,0.225
946960475,2953,0.22777777777777777
946960485,2953,0.23055555555555557
946960495,2955,0.23333333333333334
946960505,2959,0.2361111111111111
946960515,2957,0.2388888888888889
946960525,2964,0.24166666666666667
946960535,2967,0.24444444444444444
946960545,2957,0.24722222222222223
