timestamp,batt_mV,Time Elapsed (hours)
946764002,2890,0.0
946764012,2894,0.002777777777777778
946764022,2900,0.005555555555555556
946764032,2895,0.008333333333333333
946764042,2898,0.011111111111111112
946764052,2892,0.013888888888888888
946764062,2896,0.016666666666666666
946764072,2894,0.019444444444444445
946764082,2896,0.022222222222222223
946764092,2900,0.025
946764102,2897,0.027777777777777776
946764112,2898,0.030555555555555555
946764122,2897,0.03333333333333333
946764132,2899,0.03611111111111111
946764142,2897,0.03888888888888889
946764152,2903,0.041666666666666664
946764162,2896,0.044444444444444446
946764172,2899,0.04722222222222222
946764182,2898,0.05
946764192,2894,0.05277777777777778
946764202,2894,0.05555555555555555
946764212,2900,0.058333333333333334
946764222,2889,0.06111111111111111
946764232,2888,0.06388888888888888
946764243,2897,0.06694444444444445
946764253,2896,0.06972222222222223
946764263,2896,0.0725
946764273,2896,0.07527777777777778
946764283,2899,0.07805555555555556
946764293,2894,0.08083333333333333
946764303,2890,0.08361111111111111
946764313,2895,0.08638888888888889
946764323,2894,0.08916666666666667
946764333,2899,0.09194444444444444
946764343,2896,0.09472222222222222
946764353,2896,0.0975
946764363,2882,0.10027777777777777
946764373,2894,0.10305555555555555
946764383,2896,0.10583333333333333
946764393,2900,0.10861111111111112
946764403,2891,0.11138888888888888
946764413,2894,0.11416666666666667
946764423,2893,0.11694444444444445
946764433,2891,0.11972222222222222
946764443,2895,0.1225
946764453,2889,0.12527777777777777
946764463,2897,0.12805555555555556
946764473,2894,0.13083333333333333
946764483,2893,0.13361111111111112
946764493,2891,0.1363888888888889
946764503,2895,0.13916666666666666
946764513,2895,0.14194444444444446
946764523,2894,0.14472222222222222
946764533,2895,0.1475
946764543,2899,0.1502777777777778
946764553,2897,0.15305555555555556
946764563,2895,0.15583333333333332
946764573,2896,0.15861111111111112
946764583,2893,0.1613888888888889
946764593,2898,0.16416666666666666
946764603,2897,0.16694444444444445
946764613,2900,0.16972222222222222
946764623,2900,0.1725
946764633,2891,0.17527777777777778
946764643,2895,0.17805555555555555
946764653,2895,0.18083333333333335
946764663,2897,0.1836111111111111
946764673,2889,0.18638888888888888
946764683,2894,0.18916666666666668
946764693,2896,0.19194444444444445
946764703,2893,0.1947222222222222
946764713,2900,0.1975
946764723,2897,0.20027777777777778
946764733,2895,0.20305555555555554
946764743,2893,0.20583333333333334
946764753,2900,0.2086111111111111
946764763,2897,0.21138888888888888
946764773,2893,0.21416666666666667
946764783,2893,0.21694444444444444
946764793,2895,0.21972222222222224
946764803,2896,0.2225
946764813,2895,0.22527777777777777
946764823,2893,0.22805555555555557
946764833,2903,0.23083333333333333
946764843,2900,0.2336111111111111
946764853,2895,0.2363888888888889
946764863,2897,0.23916666666666667
946764873,2886,0.24194444444444443
946764883,2895,0.24472222222222223
946764893,2903,0.2475
946764903,2886,0.25027777777777777
946764913,2895,0.25305555555555553
