timestamp,batt_mV,Time Elapsed (hours)
946949707,2905,0.0
946949717,2911,0.002777777777777778
946949727,2906,0.005555555555555556
946949737,2907,0.008333333333333333
946949747,2901,0.011111111111111112
946949757,2905,0.013888888888888888
946949767,2905,0.016666666666666666
946949777,2906,0.019444444444444445
946949787,2894,0.022222222222222223
946949797,2901,0.025
946949807,2896,0.027777777777777776
946949817,2901,0.030555555555555555
946949827,2901,0.03333333333333333
946949837,2903,0.03611111111111111
946949847,2898,0.03888888888888889
946949857,2908,0.041666666666666664
946949867,2903,0.044444444444444446
946949877,2903,0.04722222222222222
946949887,2895,0.05
946949897,2898,0.05277777777777778
946949907,2903,0.05555555555555555
946949917,2905,0.058333333333333334
946949927,2906,0.06111111111111111
946949937,2904,0.06388888888888888
946949947,2899,0.06666666666666667
946949957,2899,0.06944444444444445
946949967,2900,0.07222222222222222
946949977,2899,0.075
946949987,2899,0.07777777777777778
946949997,2901,0.08055555555555556
946950007,2900,0.08333333333333333
946950017,2909,0.08611111111111111
946950027,2899,0.08888888888888889
946950037,2903,0.09166666666666666
946950047,2900,0.09444444444444444
946950057,2906,0.09722222222222222
946950067,2898,0.1
946950077,2904,0.10277777777777777
946950087,2895,0.10555555555555556
946950097,2907,0.10833333333333334
946950107,2899,0.1111111111111111
946950117,2903,0.11388888888888889
946950127,2897,0.11666666666666667
946950137,2913,0.11944444444444445
946950147,2904,0.12222222222222222
946950157,2901,0.125
946950167,2907,0.12777777777777777
946950177,2897,0.13055555555555556
946950187,2908,0.13333333333333333
946950197,2901,0.1361111111111111
946950207,2901,0.1388888888888889
946950217,2901,0.14166666666666666
946950227,2908,0.14444444444444443
946950237,2904,0.14722222222222223
946950247,2900,0.15
946950257,2908,0.1527777777777778
946950267,2900,0.15555555555555556
946950277,2905,0.15833333333333333
946950287,2897,0.16111111111111112
946950297,2905,0.1638888888888889
946950307,2897,0.16666666666666666
946950317,2913,0.16944444444444445
946950327,2895,0.17222222222222222
946950337,2903,0.175
946950347,2899,0.17777777777777778
946950357,2905,0.18055555555555555
946950367,2911,0.18333333333333332
946950377,2905,0.18611111111111112
946950387,2895,0.18888888888888888
946950397,2900,0.19166666666666668
946950407,2904,0.19444444444444445
946950417,2911,0.19722222222222222
946950427,2906,0.2
946950437,2895,0.20277777777777778
946950447,2904,0.20555555555555555
946950457,2903,0.20833333333333334
946950467,2904,0.2111111111111111
946950477,2906,0.21388888888888888
946950487,2907,0.21666666666666667
946950497,2906,0.21944444444444444
946950507,2895,0.2222222222222222
946950517,2905,0.225
946950527,2906,0.22777777777777777
946950537,2901,0.23055555555555557
946950547,2895,0.23333333333333334
946950557,2907,0.2361111111111111
946950567,2904,0.2388888888888889
946950577,2903,0.24166666666666667
946950587,2901,0.24444444444444444
946950597,2903,0.24722222222222223
946950607,2905,0.25
946950617,2909,0.25277777777777777
946950627,2911,0.25555555555555554
946950637,2905,0.25833333333333336
946950647,2911,0.2611111111111111
946950657,2899,0.2638888888888889
946950667,2900,0.26666666666666666
946950677,2901,0.26944444444444443
946950687,2903,0.2722222222222222
946950697,2905,0.275
946950707,2901,0.2777777777777778
946950717,2905,0.28055555555555556
946950727,2909,0.2833333333333333
946950737,2899,0.2861111111111111
946950747,2909,0.28888888888888886
946950757,2901,0.2916666666666667
946950767,2907,0.29444444444444445
946950777,2901,0.2972222222222222
