timestamp,temp,batt_mV,soundDroop_mV,boltDroop_mV,faults,batteryLevel,Time Elapsed (hours),soundDroopMag_mV,boltDroopMag_mV,meanLevel,nnLevel,fault_brownout,fault_bolt,fault_sound,fault_sound_brownout,fault_bolt_brownout
946687391,52,3212,3168,3058,2,51,0.0,44,154,3,3,False,True,False,False,False
946689195,57,3088,3039,2809,2,51,0.5011111111111111,49,279,3,3,False,True,False,False,False
946690996,57,3046,2998,2757,2,51,1.0013888888888889,48,289,3,3,False,True,False,False,False
946692798,57,3033,2988,2732,2,51,1.5019444444444445,45,301,3,3,False,True,False,False,False
946694599,58,3024,2972,2714,2,51,2.002222222222222,52,310,3,3,False,True,False,False,False
946696401,57,3028,2972,2703,2,51,2.5027777777777778,56,325,3,3,False,True,False,False,False
946698202,58,3024,2968,2691,2,51,3.0030555555555556,56,333,3,3,False,True,False,False,False
946700003,57,3024,2971,2686,2,51,3.5033333333333334,53,338,3,3,False,True,False,False,False
946701805,58,3020,2972,2681,2,51,4.003888888888889,48,339,3,3,False,True,False,False,False
946703606,57,3024,2970,2688,2,51,4.504166666666666,54,336,3,3,False,True,False,False,False
946705408,58,3019,2964,2679,2,51,5.004722222222222,55,340,3,3,False,True,False,False,False
946707209,57,3011,2966,2680,2,51,5.505,45,331,3,3,False,True,False,False,False
946709011,58,3015,2963,2672,2,51,6.0055555555555555,52,343,3,3,False,True,False,False,False
946710812,57,3021,2964,2680,2,51,6.505833333333333,57,341,3,3,False,True,False,False,False
946712614,58,3021,2964,2675,2,51,7.006388888888889,57,346,3,3,False,True,False,False,False
946714415,57,3009,2964,2677,2,51,7.506666666666667,45,332,3,3,False,True,False,False,False
946716217,58,3021,2964,2680,2,51,8.007222222222222,57,341,3,3,False,True,False,False,False
946718018,57,3013,2964,2672,2,51,8.5075,49,341,3,3,False,True,False,False,False
946719820,58,3015,2962,2674,2,51,9.008055555555556,53,341,3,3,False,True,False,False,False
946721621,57,3011,2964,2669,2,51,9.508333333333333,47,342,3,3,False,True,False,False,False
946723422,58,3013,2963,2664,2,51,10.008611111111112,50,349,3,3,False,True,False,False,False
946725224,57,3009,2957,2672,2,51,10.509166666666667,52,337,3,3,False,True,False,False,False
946727025,58,3014,2962,2674,2,51,11.009444444444444,52,340,3,3,False,True,False,False,False
946728827,57,3016,2956,2681,2,51,11.51,60,335,3,3,False,True,False,False,False
946730628,58,3025,2963,2663,2,51,12.010277777777778,62,362,3,3,False,True,False,False,False
946732430,57,3015,2959,2665,2,51,12.510833333333334,56,350,3,3,False,True,False,False,False
946734231,58,3021,2959,2669,2,51,13.011111111111111,62,352,3,3,False,True,False,False,False
946736033,57,3007,2964,2667,2,51,13.511666666666667,43,340,3,3,False,True,False,False,False
946737834,58,3023,2955,2664,2,51,14.011944444444444,68,359,3,3,False,True,False,False,False
946739636,57,3022,2966,2659,2,51,14.5125,56,363,3,3,False,True,False,False,False
946741437,58,3017,2959,2675,2,51,15.012777777777778,58,342,3,3,False,True,False,False,False
946743239,57,3014,2955,2667,2,51,15.513333333333334,59,347,3,3,False,True,False,False,False
946745040,58,3017,2962,2663,2,51,16.01361111111111,55,354,3,3,False,True,False,False,False
946746841,57,3022,2964,2652,2,51,16.51388888888889,58,370,3,3,False,True,False,False,False
946748643,58,3021,2965,2657,2,51,17.014444444444443,56,364,3,3,False,True,False,False,False
946750444,57,3021,2959,2653,2,51,17.514722222222222,62,368,3,3,False,True,False,False,False
946752246,58,3017,2961,2651,2,51,18.01527777777778,56,366,3,3,False,True,False,False,False
946754047,57,3016,2963,2656,2,51,18.515555555555554,53,360,3,3,False,True,False,False,False
946755849,58,3010,2957,2665,2,51,19.016111111111112,53,345,3,3,False,True,False,False,False
946757650,57,3021,2961,2643,2,51,19.51638888888889,60,378,3,3,False,True,False,False,False
946759452,58,3011,2962,2644,2,51,20.016944444444444,49,367,3,3,False,True,False,False,False
946761253,57,3017,2965,2640,2,51,20.517222222222223,52,377,3,3,False,True,False,False,False
