timestamp,temp,batt_mV,soundDroop_mV,boltDroop_mV,faults,Time Elapsed (hours),soundDroopMag_mV,boltDroopMag_mV,fault_brownout,fault_bolt,fault_sound,fault_sound_brownout,fault_bolt_brownout
946685853,-15,3213,1871,1109,0,0.0,1342,2104,False,False,False,False,False
946687658,-17,2891,1741,1069,2,0.5013888888888889,1150,1822,False,True,False,False,False
946689463,-18,2839,1072,1065,6,1.0027777777777778,1767,1774,False,True,True,False,False
946691268,-18,2826,1073,1049,2,1.5041666666666667,1753,1777,False,True,False,False,False
946693072,-18,2822,1055,1046,2,2.0052777777777777,1767,1776,False,True,False,False,False
946694877,-18,2820,1069,1052,2,2.506666666666667,1751,1768,False,True,False,False,False
946696682,-18,2814,1070,1044,2,3.0080555555555555,1744,1770,False,True,False,False,False
946698486,-18,2812,1065,1035,2,3.5091666666666668,1747,1777,False,True,False,False,False
946700291,-18,2814,1059,1042,2,4.010555555555555,1755,1772,False,True,False,False,False
946702096,-18,2813,1063,1035,2,4.5119444444444445,1750,1778,False,True,False,False,False
946703901,-18,2805,1058,1034,6,5.013333333333334,1747,1771,False,True,True,False,False
946705705,-18,2809,1055,1033,2,5.514444444444444,1754,1776,False,True,False,False,False
946707510,-18,2808,1060,1026,2,6.015833333333333,1748,1782,False,True,False,False,False
946709315,-18,2806,1057,1028,2,6.517222222222222,1749,1778,False,True,False,False,False
946711120,-18,2803,1060,1028,2,7.018611111111111,1743,1775,False,True,False,False,False
946712924,-18,2802,1052,1026,2,7.519722222222223,1750,1776,False,True,False,False,False
946714729,-18,2797,1047,1028,2,8.02111111111111,1750,1769,False,True,False,False,False
946716534,-18,2797,1062,1023,2,8.5225,1735,1774,False,True,False,False,False
946718338,-18,2798,1051,1027,2,9.02361111111111,1747,1771,False,True,False,False,False
946720143,-18,2796,1053,1024,6,9.525,1743,1772,False,True,True,False,False
946721948,-18,2798,1056,1027,2,10.026388888888889,1742,1771,False,True,False,False,False
946723753,-18,2798,1055,1026,6,10.527777777777779,1743,1772,False,True,True,False,False
946725557,-18,2797,1047,1022,2,11.028888888888888,1750,1775,False,True,False,False,False
946727362,-18,2792,1060,1031,2,11.530277777777778,1732,1761,False,True,False,False,False
946729167,-18,2792,1056,1023,2,12.031666666666666,1736,1769,False,True,False,False,False
946730972,-18,2790,1056,1026,2,12.533055555555556,1734,1764,False,True,False,False,False
946732776,-18,2790,1048,1030,2,13.034166666666666,1742,1760,False,True,False,False,False
946734581,-18,2788,1066,1023,2,13.535555555555556,1722,1765,False,True,False,False,False
946736386,-18,2784,1055,1028,2,14.036944444444444,1729,1756,False,True,False,False,False
946738190,-18,2787,1057,1028,2,14.538055555555555,1730,1759,False,True,False,False,False
946739995,-18,2791,1051,1024,2,15.039444444444445,1740,1767,False,True,False,False,False
946741800,-18,2793,1048,1026,2,15.540833333333333,1745,1767,False,True,False,False,False
946743605,-18,2788,1058,1020,2,16.04222222222222,1730,1768,False,True,False,False,False
946745409,-18,2790,1054,1025,2,16.543333333333333,1736,1765,False,True,False,False,False
946747214,-18,2790,1056,1021,2,17.044722222222223,1734,1769,False,True,False,False,False
946749019,-18,2789,1050,1016,2,17.54611111111111,1739,1773,False,True,False,False,False
946750824,-18,2783,1060,1018,2,18.0475,1723,1765,False,True,False,False,False
946752628,-18,2782,1053,1017,2,18.54861111111111,1729,1765,False,True,False,False,False
946754433,-18,2779,1043,1022,2,19.05,1736,1757,False,True,False,False,False
946756238,-18,2781,1048,1016,2,19.551388888888887,1733,1765,False,True,False,False,False
946758042,-18,2785,1053,1023,2,20.0525,1732,1762,False,True,False,False,False
946759847,-18,2771,1050,1018,2,20.55388888888889,1721,1753,False,True,False,False,False
946761652,-18,2779,1048,1017,2,21.05527777777778,1731,1762,False,True,False,False,False
946763457,-18,2779,1047,1019,2,21.55666666666667,1732,1760,False,True,False,False,False
946765261,-18,2775,1047,1013,2,22.057777777777776,1728,1762,False,True,False,False,False
946767066,-18,2779,1042,1015,2,22.559166666666666,1737,1764,False,True,False,False,False
946768871,-18,2784,1042,1013,2,23.060555555555556,1742,1771,False,True,False,False,False
946770676,-18,2778,1041,1010,2,23.561944444444446,1737,1768,False,True,False,False,False
946772480,-18,2773,1041,1011,2,24.063055555555554,1732,1762,False,True,False,False,False
946774285,-18,2775,1042,1007,2,24.564444444444444,1733,1768,False,True,False,False,False
946776090,-18,2770,1038,1009,2,25.065833333333334,1732,1761,False,True,False,False,False
946777894,-18,2765,1044,1007,2,25.566944444444445,1721,1758,False,True,False,False,False
946779699,-18,2768,1028,1004,2,26.06833333333333,1740,1764,False,True,False,False,False
946781504,-18,2764,1032,1005,2,26.56972222222222,1732,1759,False,True,False,False,False
946783309,-18,2764,1034,1002,2,27.07111111111111,1730,1762,False,True,False,False,False
946785113,-18,2761,1036,1005,2,27.572222222222223,1725,1756,False,True,False,False,False
946786918,-18,2755,1033,999,2,28.073611111111113,1722,1756,False,True,False,False,False
946788723,-18,2751,1026,1002,2,28.575,1725,1749,False,True,False,False,False
946790528,-18,2752,1030,1000,2,29.07638888888889,1722,1752,False,True,False,False,False
946792332,-18,2745,1021,1006,2,29.5775,1724,1739,False,True,False,False,False
946794137,-18,2752,1034,997,2,30.07888888888889,1718,1755,False,True,False,False,False
946795942,-18,2746,1028,991,2,30.580277777777777,1718,1755,False,True,False,False,False
946797747,-18,2750,1025,989,2,31.081666666666667,1725,1761,False,True,False,False,False
946799551,-18,2735,1021,990,2,31.58277777777778,1714,1745,False,True,False,False,False
946801356,-18,2733,1024,989,2,32.08416666666667,1709,1744,False,True,False,False,False
946803161,-18,2732,1022,993,2,32.58555555555556,1710,1739,False,True,False,False,False
946804965,-18,2732,1007,984,2,33.086666666666666,1725,1748,False,True,False,False,False
946806770,-18,2724,1018,983,2,33.588055555555556,1706,1741,False,True,False,False,False
946808575,-18,2716,1017,976,2,34.089444444444446,1699,1740,False,True,False,False,False
946810380,-18,2711,1010,980,2,34.590833333333336,1701,1731,False,True,False,False,False
946812184,-18,2707,990,979,2,35.091944444444444,1717,1728,False,True,False,False,False
946813989,-18,2705,984,972,2,35.593333333333334,1721,1733,False,True,False,False,False
946815794,-18,2695,1007,971,2,36.094722222222224,1688,1724,False,True,False,False,False
946817599,-18,2694,996,969,2,36.596111111111114,1698,1725,False,True,False,False,False
946819403,-18,2683,998,967,2,37.09722222222222,1685,1716,False,True,False,False,False
946821208,-18,2672,978,965,2,37.59861111111111,1694,1707,False,True,False,False,False
946823013,-18,2673,983,961,2,38.1,1690,1712,False,True,False,False,False
946824818,-18,2652,984,959,2,38.60138888888889,1668,1693,False,True,False,False,False
946826622,-18,2651,992,952,6,39.1025,1659,1699,False,True,True,False,False
946828427,-18,2639,969,951,2,39.60388888888889,1670,1688,False,True,False,False,False
946830232,-18,2630,965,940,2,40.10527777777778,1665,1690,False,True,False,False,False
946832036,-18,2611,957,942,2,40.60638888888889,1654,1669,False,True,False,False,False
946833841,-18,2606,961,930,2,41.10777777777778,1645,1676,False,True,False,False,False
946835646,-18,2587,968,925,6,41.60916666666667,1619,1662,False,True,True,False,False
946837451,-18,2568,949,1167,6,42.11055555555556,1619,1401,False,True,True,False,False
946839255,-18,2552,968,933,6,42.611666666666665,1584,1619,False,True,True,False,False
946841060,-18,2523,964,1108,6,43.113055555555555,1559,1415,False,True,True,False,False
946842865,-18,2500,947,1094,6,43.614444444444445,1553,1406,False,True,True,False,False
946844176,-18,2421,947,1127,4,43.978611111111114,1474,1294,False,False,True,False,False
946845392,-18,2375,2133,1156,4,44.31638888888889,242,1219,False,False,True,False,False
946846514,-18,2345,899,878,4,44.628055555555555,1446,1467,False,False,True,False,False
946847568,-18,2347,892,879,4,44.920833333333334,1455,1468,False,False,True,False,False
946848590,-18,2348,863,864,4,45.20472222222222,1485,1484,False,False,True,False,False
946849612,-18,2341,852,857,4,45.48861111111111,1489,1484,False,False,True,False,False
946850599,-18,2351,854,860,4,45.76277777777778,1497,1491,False,False,True,False,False
946851570,-18,2358,853,853,4,46.0325,1505,1505,False,False,True,False,False
946852574,-18,2354,854,850,4,46.31138888888889,1500,1504,False,False,True,False,False
946853592,-18,2346,852,849,4,46.594166666666666,1494,1497,False,False,True,False,False
946854558,-18,2355,845,856,4,46.8625,1510,1499,False,False,True,False,False
946855558,-18,2347,835,840,4,47.140277777777776,1512,1507,False,False,True,False,False
946856546,-18,2343,839,841,4,47.414722222222224,1504,1502,False,False,True,False,False
946857491,-18,2365,837,848,4,47.67722222222222,1528,1517,False,False,True,False,False
