timestamp,temp,batt_mV,soundDroop_mV,boltDroop_mV,faults,Time Elapsed (hours),soundDroopMag_mV,boltDroopMag_mV,fault_brownout,fault_bolt,fault_sound,fault_sound_brownout,fault_bolt_brownout
946685902,21,3239,2818,1999,0,0.0,421,1240,False,False,False,False,False
946687704,20,3028,2605,1787,0,0.5005555555555555,423,1241,False,False,False,False,False
946689508,20,2961,2576,1747,0,1.0016666666666667,385,1214,False,False,False,False,False
946691311,20,2950,2564,1789,0,1.5025,386,1161,False,False,False,False,False
946693115,20,2948,2553,1716,0,2.0036111111111112,395,1232,False,False,False,False,False
946694919,20,2948,2556,1756,0,2.504722222222222,392,1192,False,False,False,False,False
946696722,20,2947,2554,1726,0,3.0055555555555555,393,1221,False,False,False,False,False
946698526,20,2946,2559,1824,0,3.506666666666667,387,1122,False,False,False,False,False
946700330,20,2942,2558,1771,0,4.007777777777778,384,1171,False,False,False,False,False
946702133,20,2938,2558,1803,0,4.508611111111111,380,1135,False,False,False,False,False
946703937,20,2950,2556,1837,0,5.009722222222222,394,1113,False,False,False,False,False
946705741,20,2946,2556,1682,0,5.510833333333333,390,1264,False,False,False,False,False
946707544,20,2936,2558,1767,0,6.011666666666667,378,1169,False,False,False,False,False
946709348,20,2933,2556,1818,0,6.512777777777778,377,1115,False,False,False,False,False
946711152,20,2936,2556,1701,0,7.013888888888889,380,1235,False,False,False,False,False
946712955,20,2937,2551,1831,0,7.514722222222222,386,1106,False,False,False,False,False
946714759,20,2947,2552,1809,0,8.015833333333333,395,1138,False,False,False,False,False
946716563,20,2946,2549,1846,0,8.516944444444444,397,1100,False,False,False,False,False
946718366,20,2939,2549,1742,0,9.017777777777777,390,1197,False,False,False,False,False
946720170,20,2943,2550,1760,0,9.518888888888888,393,1183,False,False,False,False,False
946721974,20,2939,2549,1775,0,10.02,390,1164,False,False,False,False,False
946723777,20,2934,2546,1843,0,10.520833333333334,388,1091,False,False,False,False,False
946725581,20,2943,2550,1755,0,11.021944444444445,393,1188,False,False,False,False,False
946727385,20,2933,2551,1692,0,11.523055555555555,382,1241,False,False,False,False,False
946729189,20,2937,2547,1731,0,12.024166666666666,390,1206,False,False,False,False,False
946730992,20,2938,2546,1785,0,12.525,392,1153,False,False,False,False,False
946732796,20,2941,2550,1765,0,13.026111111111112,391,1176,False,False,False,False,False
946734600,20,2940,2538,1711,0,13.527222222222223,402,1229,False,False,False,False,False
946736403,20,2939,2544,1739,0,14.028055555555556,395,1200,False,False,False,False,False
946738207,20,2947,2546,1659,0,14.529166666666667,401,1288,False,False,False,False,False
946740011,20,2939,2545,1705,0,15.030277777777778,394,1234,False,False,False,False,False
946741815,20,2939,2543,1765,0,15.53138888888889,396,1174,False,False,False,False,False
946743618,20,2941,2547,1719,0,16.032222222222224,394,1222,False,False,False,False,False
946745422,20,2935,2543,1800,0,16.533333333333335,392,1135,False,False,False,False,False
946747226,20,2938,2538,1750,0,17.034444444444443,400,1188,False,False,False,False,False
946749029,20,2946,2537,1677,0,17.53527777777778,409,1269,False,False,False,False,False
946750833,20,2941,2532,1746,0,18.03638888888889,409,1195,False,False,False,False,False
946752637,20,2948,2543,1812,0,18.5375,405,1136,False,False,False,False,False
946754441,20,2940,2542,1750,0,19.038611111111113,398,1190,False,False,False,False,False
946756244,20,2941,2531,1771,0,19.539444444444445,410,1170,False,False,False,False,False
946758048,20,2941,2533,1693,0,20.040555555555557,408,1248,False,False,False,False,False
946759852,20,2934,2528,1755,0,20.541666666666668,406,1179,False,False,False,False,False
946761656,20,2939,2523,1723,0,21.04277777777778,416,1216,False,False,False,False,False
946763459,20,2940,2538,1683,0,21.54361111111111,402,1257,False,False,False,False,False
946765263,20,2946,2538,1700,0,22.044722222222223,408,1246,False,False,False,False,False
946767067,20,2942,2531,1763,0,22.545833333333334,411,1179,False,False,False,False,False
946768871,20,2934,2532,1742,0,23.046944444444446,402,1192,False,False,False,False,False
946770674,20,2944,2525,1694,0,23.547777777777778,419,1250,False,False,False,False,False
946772478,20,2934,2528,1659,0,24.04888888888889,406,1275,False,False,False,False,False
946774282,20,2935,2527,1798,0,24.55,408,1137,False,False,False,False,False
946776086,20,2937,2521,1649,0,25.051111111111112,416,1288,False,False,False,False,False
946777890,20,2938,2515,1702,0,25.552222222222223,423,1236,False,False,False,False,False
946779693,20,2933,2503,1692,0,26.053055555555556,430,1241,False,False,False,False,False
946781497,20,2939,2518,1765,0,26.554166666666667,421,1174,False,False,False,False,False
946783301,20,2935,2524,1719,0,27.05527777777778,411,1216,False,False,False,False,False
946785105,20,2927,2521,1753,0,27.55638888888889,406,1174,False,False,False,False,False
946786909,20,2925,2510,1711,0,28.0575,415,1214,False,False,False,False,False
946788712,20,2927,2517,1753,0,28.558333333333334,410,1174,False,False,False,False,False
946790516,20,2924,2502,1659,0,29.059444444444445,422,1265,False,False,False,False,False
946792320,20,2935,2514,1820,0,29.560555555555556,421,1115,False,False,False,False,False
946794124,20,2923,2507,1755,0,30.061666666666667,416,1168,False,False,False,False,False
946795928,20,2923,2502,1659,0,30.56277777777778,421,1264,False,False,False,False,False
946797732,20,2921,2492,1618,0,31.06388888888889,429,1303,False,False,False,False,False
946799536,20,2918,2487,1746,0,31.565,431,1172,False,False,False,False,False
946801339,20,2915,2486,1597,0,32.06583333333333,429,1318,False,False,False,False,False
946803143,20,2914,2485,1680,0,32.566944444444445,429,1234,False,False,False,False,False
946804947,20,2913,2483,1703,0,33.06805555555555,430,1210,False,False,False,False,False
946806751,20,2915,2478,1711,0,33.56916666666667,437,1204,False,False,False,False,False
946808555,20,2909,2474,1662,0,34.070277777777775,435,1247,False,False,False,False,False
946810359,20,2901,2466,1652,0,34.57138888888889,435,1249,False,False,False,False,False
946812163,20,2904,2448,1675,0,35.0725,456,1229,False,False,False,False,False
946813967,20,2896,2460,1710,0,35.57361111111111,436,1186,False,False,False,False,False
946815771,20,2896,2461,1730,0,36.07472222222222,435,1166,False,False,False,False,False
946817575,20,2892,2455,1662,0,36.575833333333335,437,1230,False,False,False,False,False
946819379,20,2894,2454,1681,0,37.07694444444444,440,1213,False,False,False,False,False
946821183,20,2896,2448,1731,0,37.57805555555556,448,1165,False,False,False,False,False
946822987,20,2888,2437,1667,0,38.079166666666666,451,1221,False,False,False,False,False
946824791,20,2882,2426,1646,0,38.58027777777778,456,1236,False,False,False,False,False
946826595,20,2878,2422,1693,0,39.08138888888889,456,1185,False,False,False,False,False
946828399,20,2878,2400,1602,0,39.5825,478,1276,False,False,False,False,False
946830203,20,2874,2404,1642,0,40.08361111111111,470,1232,False,False,False,False,False
946832007,20,2870,2401,1606,0,40.584722222222226,469,1264,False,False,False,False,False
946833811,20,2871,2393,1605,0,41.08583333333333,478,1266,False,False,False,False,False
946835615,20,2862,2389,1619,0,41.58694444444444,473,1243,False,False,False,False,False
946837419,20,2862,2378,1657,0,42.088055555555556,484,1205,False,False,False,False,False
946839223,20,2843,2378,1598,0,42.589166666666664,465,1245,False,False,False,False,False
946841027,20,2855,2356,1588,0,43.09027777777778,499,1267,False,False,False,False,False
946842831,20,2840,2356,1553,0,43.591388888888886,484,1287,False,False,False,False,False
946844635,20,2837,2336,1463,0,44.0925,501,1374,False,False,False,False,False
946846439,20,2826,2315,1535,0,44.59361111111111,511,1291,False,False,False,False,False
