timestamp,temp,batt_mV,soundDroop_mV,boltDroop_mV,faults,Time Elapsed (hours),soundDroopMag_mV,boltDroopMag_mV,fault_brownout,fault_bolt,fault_sound
946691418,24,2857,2645,2038,0,0.0,212,819,False,False,False
946694980,24,2677,1786,682,3,0.9894444444444445,891,1995,True,True,False
946696802,24,2674,1553,681,3,1.4955555555555555,1121,1993,True,True,False
946698618,24,2688,701,679,5,2.0,1987,2009,True,False,True
