timestamp,batt_mV,Time Elapsed (hours)
946963549,2957,0.0
946963559,2957,0.002777777777777778
946963569,2958,0.005555555555555556
946963579,2955,0.008333333333333333
946963589,2959,0.011111111111111112
946963599,2962,0.013888888888888888
946963609,2953,0.016666666666666666
946963619,2959,0.019444444444444445
946963629,2951,0.022222222222222223
946963639,2962,0.025
946963649,2819,0.027777777777777776
946963659,2942,0.030555555555555555
946963669,2948,0.03333333333333333
946963679,2940,0.03611111111111111
946963689,2948,0.03888888888888889
946963699,2951,0.041666666666666664
946963709,2953,0.044444444444444446
946963719,2954,0.04722222222222222
946963729,2954,0.05
946963739,2948,0.05277777777777778
946963749,2952,0.05555555555555555
946963759,2956,0.058333333333333334
946963769,2952,0.06111111111111111
946963779,2955,0.06388888888888888
946963789,2961,0.06666666666666667
946963799,2956,0.06944444444444445
946963809,2949,0.07222222222222222
946963819,2948,0.075
946963829,2952,0.07777777777777778
946963839,2950,0.08055555555555556
946963849,2953,0.08333333333333333
946963859,2956,0.08611111111111111
946963869,2948,0.08888888888888889
946963879,2949,0.09166666666666666
946963889,2954,0.09444444444444444
946963899,2956,0.09722222222222222
946963909,2954,0.1
946963919,2951,0.10277777777777777
946963929,2956,0.10555555555555556
946963939,2949,0.10833333333333334
946963949,2942,0.1111111111111111
946963959,2953,0.11388888888888889
946963969,2954,0.11666666666666667
946963979,2957,0.11944444444444445
946963989,2961,0.12222222222222222
946963999,2952,0.125
946964009,2950,0.12777777777777777
946964019,2947,0.13055555555555556
946964029,2944,0.13333333333333333
946964039,2956,0.1361111111111111
946964049,2953,0.1388888888888889
946964060,2956,0.14194444444444446
946964070,2956,0.14472222222222222
946964080,2956,0.1475
946964090,2948,0.1502777777777778
946964100,2958,0.15305555555555556
946964110,2953,0.15583333333333332
946964120,2951,0.15861111111111112
946964130,2961,0.1613888888888889
946964140,2953,0.16416666666666666
946964150,2956,0.16694444444444445
946964160,2958,0.16972222222222222
946964170,2956,0.1725
946964180,2952,0.17527777777777778
946964190,2950,0.17805555555555555
946964200,2955,0.18083333333333335
946964210,2953,0.1836111111111111
946964220,2954,0.18638888888888888
946964230,2952,0.18916666666666668
946964240,2947,0.19194444444444445
946964250,2956,0.1947222222222222
946964260,2955,0.1975
946964270,2965,0.20027777777777778
946964280,2956,0.20305555555555554
946964290,2958,0.20583333333333334
946964300,2954,0.2086111111111111
946964310,2954,0.21138888888888888
946964320,2954,0.21416666666666667
946964330,2953,0.21694444444444444
946964340,2955,0.21972222222222224
