timestamp,temp,batt_mV,soundDroop_mV,boltDroop_mV,faults,batteryLevel,Time Elapsed (hours),soundDroopMag_mV,boltDroopMag_mV,meanLevel,nnLevel,fault_brownout,fault_bolt,fault_sound,fault_sound_brownout,fault_bolt_brownout
946688582,21,3151,3007,2939,0,51,0.0,144,212,3,3,False,False,False,False,False
946690386,20,2976,2831,2780,0,51,0.5011111111111111,145,196,3,3,False,False,False,False,False
946692189,20,2943,2796,2747,0,51,1.0019444444444445,147,196,3,3,False,False,False,False,False
946693993,20,2937,2790,2740,0,51,1.5030555555555556,147,197,3,3,False,False,False,False,False
946695796,20,2938,2787,2734,0,51,2.003888888888889,151,204,3,3,False,False,False,False,False
946697600,20,2937,2784,2729,0,51,2.505,153,208,3,3,False,False,False,False,False
946699403,20,2939,2783,2736,0,51,3.0058333333333334,156,203,3,3,False,False,False,False,False
946701206,20,2933,2783,2734,0,51,3.506666666666667,150,199,3,3,False,False,False,False,False
946703010,20,2932,2785,2731,0,51,4.007777777777778,147,201,3,3,False,False,False,False,False
946704813,20,2937,2781,2735,0,51,4.508611111111111,156,202,3,3,False,False,False,False,False
946706617,20,2927,2783,2735,0,51,5.009722222222222,144,192,3,3,False,False,False,False,False
946708420,20,2929,2789,2735,0,51,5.510555555555555,140,194,3,3,False,False,False,False,False
946710224,20,2937,2789,2738,0,51,6.011666666666667,148,199,3,3,False,False,False,False,False
946712027,20,2927,2787,2731,0,51,6.5125,140,196,3,3,False,False,False,False,False
946713830,20,2933,2787,2732,0,51,7.013333333333334,146,201,3,3,False,False,False,False,False
946715634,20,2930,2787,2731,0,51,7.514444444444444,143,199,3,3,False,False,False,False,False
946717437,20,2925,2783,2742,0,51,8.015277777777778,142,183,3,3,False,False,False,False,False
946719241,20,2927,2779,2733,0,51,8.516388888888889,148,194,3,3,False,False,False,False,False
946721044,20,2935,2787,2743,0,51,9.017222222222221,148,192,3,3,False,False,False,False,False
946722848,20,2928,2784,2736,0,51,9.518333333333333,144,192,3,3,False,False,False,False,False
946724651,20,2932,2787,2741,0,51,10.019166666666667,145,191,3,3,False,False,False,False,False
946726454,20,2936,2784,2735,0,51,10.52,152,201,3,3,False,False,False,False,False
946728258,20,2930,2783,2743,0,51,11.02111111111111,147,187,3,3,False,False,False,False,False
946730061,20,2929,2781,2737,0,51,11.521944444444445,148,192,3,3,False,False,False,False,False
946731865,20,2932,2789,2741,0,51,12.023055555555555,143,191,3,3,False,False,False,False,False
946733668,20,2930,2789,2738,0,51,12.523888888888889,141,192,3,3,False,False,False,False,False
946735472,20,2926,2785,2738,0,51,13.025,141,188,3,3,False,False,False,False,False
946737275,20,2932,2789,2740,0,51,13.525833333333333,143,192,3,3,False,False,False,False,False
946739078,20,2930,2787,2743,0,51,14.026666666666667,143,187,3,3,False,False,False,False,False
946740882,20,2923,2784,2735,0,51,14.527777777777779,139,188,3,3,False,False,False,False,False
946742685,20,2930,2789,2745,0,51,15.028611111111111,141,185,3,3,False,False,False,False,False
946744489,20,2929,2785,2740,0,51,15.529722222222222,144,189,3,3,False,False,False,False,False
946746292,20,2921,2783,2742,0,51,16.030555555555555,138,179,3,3,False,False,False,False,False
946748096,20,2928,2784,2738,0,51,16.531666666666666,144,190,3,3,False,False,False,False,False
946749899,20,2930,2782,2745,0,51,17.0325,148,185,3,3,False,False,False,False,False
946751703,20,2938,2788,2738,0,51,17.53361111111111,150,200,3,3,False,False,False,False,False
