timestamp,batt_mV,Time Elapsed (hours)
946961519,2901,0.0
946961529,2904,0.002777777777777778
946961539,2899,0.005555555555555556
946961549,2904,0.008333333333333333
946961559,2898,0.011111111111111112
946961569,2899,0.013888888888888888
946961579,2895,0.016666666666666666
946961589,2905,0.019444444444444445
946961599,2899,0.022222222222222223
946961609,2903,0.025
946961619,2901,0.027777777777777776
946961629,2904,0.030555555555555555
946961639,2898,0.03333333333333333
946961649,2899,0.03611111111111111
946961659,2904,0.03888888888888889
946961669,2905,0.041666666666666664
946961679,2904,0.044444444444444446
946961689,2898,0.04722222222222222
946961699,2900,0.05
946961709,2906,0.05277777777777778
946961719,2903,0.05555555555555555
946961729,2903,0.058333333333333334
946961739,2904,0.06111111111111111
946961749,2905,0.06388888888888888
946961759,2904,0.06666666666666667
946961769,2898,0.06944444444444445
946961779,2899,0.07222222222222222
946961789,2908,0.075
946961799,2906,0.07777777777777778
946961809,2899,0.08055555555555556
946961819,2903,0.08333333333333333
946961829,2907,0.08611111111111111
946961839,2901,0.08888888888888889
946961849,2905,0.09166666666666666
946961859,2900,0.09444444444444444
946961869,2910,0.09722222222222222
946961879,2906,0.1
946961889,2899,0.10277777777777777
946961899,2895,0.10555555555555556
946961909,2899,0.10833333333333334
946961919,2903,0.1111111111111111
946961929,2903,0.11388888888888889
946961939,2898,0.11666666666666667
946961949,2899,0.11944444444444445
946961959,2907,0.12222222222222222
946961969,2900,0.125
946961979,2900,0.12777777777777777
946961989,2897,0.13055555555555556
946961999,2901,0.13333333333333333
946962009,2899,0.1361111111111111
946962019,2895,0.1388888888888889
946962029,2895,0.14166666666666666
946962039,2897,0.14444444444444443
946962049,2892,0.14722222222222223
946962059,2905,0.15
946962069,2909,0.1527777777777778
946962079,2898,0.15555555555555556
946962089,2905,0.15833333333333333
946962099,2895,0.16111111111111112
946962109,2899,0.1638888888888889
946962119,2905,0.16666666666666666
946962129,2898,0.16944444444444445
946962139,2900,0.17222222222222222
946962149,2900,0.175
946962159,2899,0.17777777777777778
946962169,2895,0.18055555555555555
946962179,2910,0.18333333333333332
946962189,2905,0.18611111111111112
946962199,2909,0.18888888888888888
946962209,2905,0.19166666666666668
946962219,2897,0.19444444444444445
946962229,2903,0.19722222222222222
946962239,2909,0.2
946962249,2905,0.20277777777777778
946962259,2904,0.20555555555555555
