timestamp,batt_mV,Time Elapsed (hours)
946777805,2965,0.0
946777815,2961,0.002777777777777778
946777825,2958,0.005555555555555556
946777835,2957,0.008333333333333333
946777845,2966,0.011111111111111112
946777855,2955,0.013888888888888888
946777865,2965,0.016666666666666666
946777875,2963,0.019444444444444445
946777885,2965,0.022222222222222223
946777895,2963,0.025
946777905,2963,0.027777777777777776
946777915,2956,0.030555555555555555
946777925,2959,0.03333333333333333
946777935,2962,0.03611111111111111
946777945,2955,0.03888888888888889
946777955,2958,0.041666666666666664
946777965,2963,0.044444444444444446
946777975,2963,0.04722222222222222
946777985,2963,0.05
946777995,2958,0.05277777777777778
946778005,2961,0.05555555555555555
946778015,2967,0.058333333333333334
946778025,2963,0.06111111111111111
946778035,2963,0.06388888888888888
946778045,2963,0.06666666666666667
946778055,2959,0.06944444444444445
946778065,2959,0.07222222222222222
946778075,2965,0.075
946778085,2962,0.07777777777777778
946778095,2967,0.08055555555555556
946778105,2953,0.08333333333333333
946778115,2955,0.08611111111111111
946778125,2955,0.08888888888888889
946778135,2958,0.09166666666666666
946778145,2967,0.09444444444444444
946778155,2955,0.09722222222222222
946778165,2966,0.1
946778175,2967,0.10277777777777777
946778185,2971,0.10555555555555556
946778195,2964,0.10833333333333334
946778205,2961,0.1111111111111111
946778215,2973,0.11388888888888889
946778225,2959,0.11666666666666667
946778235,2968,0.11944444444444445
946778245,2965,0.12222222222222222
946778255,2965,0.125
946778265,2962,0.12777777777777777
946778275,2963,0.13055555555555556
946778285,2967,0.13333333333333333
946778295,2963,0.1361111111111111
946778305,2963,0.1388888888888889
946778315,2965,0.14166666666666666
946778326,2956,0.14472222222222222
946778336,2961,0.1475
946778346,2965,0.1502777777777778
946778356,2966,0.15305555555555556
946778366,2963,0.15583333333333332
946778376,2963,0.15861111111111112
946778386,2963,0.1613888888888889
946778396,2955,0.16416666666666666
946778406,2956,0.16694444444444445
946778416,2959,0.16972222222222222
946778426,2962,0.1725
946778436,2959,0.17527777777777778
946778446,2965,0.17805555555555555
946778456,2963,0.18083333333333335
946778466,2967,0.1836111111111111
946778476,2963,0.18638888888888888
946778486,2962,0.18916666666666668
946778496,2965,0.19194444444444445
946778506,2956,0.1947222222222222
946778516,2972,0.1975
946778526,2955,0.20027777777777778
946778536,2965,0.20305555555555554
946778546,2958,0.20583333333333334
946778556,2967,0.2086111111111111
946778566,2961,0.21138888888888888
946778576,2956,0.21416666666666667
946778586,2955,0.21694444444444444
946778596,2962,0.21972222222222224
946778606,2959,0.2225
946778616,2965,0.22527777777777777
946778626,2962,0.22805555555555557
